SPOT	Gene Symbol	15m	30m	60m	90m	120m
3492	YKL110C	1.255225	1.183	1.19125	-1.243275	-0.872925
3493	YKL111C	-1.5428	-1.6251	-2.56485	0.949075	0.756075
3507	YKL125W	2.278175	2.344925	1.463825	-0.9389	-0.18965
3508	YKL126W	-0.012775	0.7912	0.875675	1.6479	1.663266667
3512	YKL130C	-0.310775	-0.497075	-0.36085	-0.55585	-0.3105
3518	YKL136W	-0.719525	-1.05005	-0.745025	0.806475	1.642
3522	YKL140W	0.292275	0.36205	-0.028025	0.918625	-0.265225
3524	YKL142W	-1.265225	-2.2884	-2.43555	1.53355	1.691525
3525	YKL143W	1.797375	1.49975	1.364475	-1.89755	-0.618575
3526	YKL144C	-0.08235	-0.5007	-0.10655	-1.780675	-0.593175
3530	YKL148C	-0.015125	0.011725	-0.746925	1.322725	1.027825
3531	YKL149C	1.09975	0.818475	0.6258	-0.553725	-0.556775
3532	YKL150W	-0.047233333	-0.741233333	-0.728666667	1.506366667	1.850466667
3535	YKL153W	-1.345975	-1.515425	-1.3237	0.836125	-0.66285
3537	YKL155C	1.623925	0.9205	1.547575	-0.335675	0.119275
3540	YKL159C	-0.502075	-0.8985	-0.81845	-0.360075	-0.88865
3542	YKL161C	-0.41995	-0.338625	-0.431675	1.33805	1.0462
3543	YKL162C	2.0923	1.300725	0.950475	-0.060425	0.455875
3545	YKL164C	-0.370125	-0.119975	-1.109875	1.89915	-0.893525
3550	YKL169C	1.1572	1.2227	1.1364	-0.11345	0.36865
3556	YKL175W	1.0631	1.067025	1.723725	-0.46645	-0.03695
3578	YKL197C	-0.4624	-0.460575	-0.482625	0.46385	0.49485
3579	YKL198C	1.47185	1.1775	0.87025	-0.2552	-0.08835
3586	YKL207W	-0.3789	-1.1209	-1.125725	-0.139275	-0.455175
3587	YKL208W	-0.670525	-0.85265	-1.09265	-0.467075	-0.16145
3588	YKL209C	-1.009775	-0.43675	-0.457525	0.42785	-0.3904
3595	YKL216W	0.598075	0.35235	-0.0687	-3.181175	1.444375
3602	YKL223W	0.94915	2.39055	2.89895	-0.154175	0.232375
3606	YKR002W	0.6702	1.043425	0.657075	0.013075	0.00795
3607	YKR003W	-1.1997	-1.311925	-1.60295	1.052725	0.6825
3608	YKR004C	-1.18935	-0.253525	-0.176525	0.287175	0.3777
3611	YKR007W	-1.211225	-1.278125	-1.00975	0.052775	-0.565875
3612	YKR008W	0.2448	1.1847	0.939525	-0.43075	0.993525
3615	YKR011C	-0.704875	-0.85535	-0.494325	-0.420775	-0.456725
3626	YKR022C	-0.8404	-0.5955	-0.365525	0.261475	-0.10425
3628	YKR024C	2.845625	3.073875	2.406275	-0.743475	-0.57055
3629	YKR025W	1.6806	1.059625	0.388425	-0.883025	-1.402575
3639	YKR035C	1.277775	1.21015	1.1209	0.738125	0.4185
3641	YKR037C	-1.098766667	-1.199566667	-0.410033333	0.547033333	0.5467
3643	YKR039W	1.79375	0.771225	0.470425	0.746925	2.182425
3644	YKR040C	1.1962	0.8417	0.6466	-0.081766667	0.313633333
3655	YKR051W	0.998325	1.0294	1.315625	0.1247	-0.0261
3660	YKR056W	1.38435	1.77685	1.429375	-0.684425	-0.180575
3667	YKR063C	0.006275	-0.6119	-0.680275	-0.767	-0.93615
3670	YKR066C	-0.3939	-1.86485	-1.502025	1.04265	0.616525
3673	YKR069W	-0.925425	-1.03165	-0.045	0.038875	-0.785075
3676	YKR072C	1.345175	0.470525	0.2504	-0.508775	-0.60135
3679	YKR075C	8.0324	1.069775	-0.7055	-0.1127	0.744325
3680	YKR076W	-0.07325	-0.6266	-1.372025	2.03545	2.0164
3681	YKR077W	-1.12035	-1.72475	-1.018225	1.807475	-0.357525
3682	YKR078W	0.86675	0.799425	1.276125	0.17345	-0.173425
3685	YKR081C	2.25405	2.3913	2.518775	-2.44105	-0.9367
3691	YKR087C	1.251	0.8557	1.235725	-0.300225	0.08555
3703	YKR099W	1.5443	1.292025	1.075225	-0.47975	0.0244
3704	YKR100C	1.4889	1.941275	1.6673	0.320425	0.488275
3707	YKR103W	-0.49005	-0.971275	-0.456825	0.0769	-0.632025
3708	YKR104W	0.0146	0.403075	0.276125	-0.37135	0.79565
3716	YLL006W	-0.35595	-1.242675	-1.3882	0.632525	1.204775
3718	YLL008W	1.594175	1.495675	1.3601	-1.7435	-0.199925
3720	YLL010C	2.703066667	1.644266667	1.5479	-0.178933333	-0.021466667
3722	YLL012W	3.34605	2.601375	2.94175	-0.002225	0.0565
3738	YLL028W	0.886075	2.133375	2.8206	0.9137	1.076275
3745	YLL035W	0.952875	0.839775	1.009125	-0.3668	0.102425
3746	YLL036C	1.390875	1.8654	1.953675	0.04895	-0.261925
3747	YLL037W	1.11155	1.429975	1.79395	-0.412	-0.6534
3749	YLL039C	-1.456925	-1.17645	-0.7367	1.0138	0.8865
3760	YLL050C	-0.476125	-1.9489	-1.256225	-0.5628	1.360275
3767	YLL057C	-0.8768	-1.003325	-1.60055	-0.628725	-0.23225
3770	YLL060C	0.764225	0.6387	1.49305	0.65515	0.045025
3771	YLL061W	0.40435	-0.193475	-1.053225	-3.8171	-1.981225
3772	YLL062C	-0.821	-1.80415	-3.4349	-1.705325	-1.841625
3776	YLL066C	-0.783725	0.059475	-0.315825	0.91105	1.119075
3779	YLR002C	1.094175	1.601025	1.687625	-0.13615	-0.5126
3780	YLR003C	1.078675	1.411075	1.65995	-1.25295	-0.59065
3786	YLR009W	1.77175	3.052275	3.704325	-1.687925	-0.495075
3793	YLR016C	0.39835	0.619	0.447975	0.471425	-0.60905
3798	YLR021W	-1.158225	-1.189625	-0.83775	0.395325	-0.0076
3800	YLR023C	1.374625	1.47455	0.541	-0.795	0.748875
3804	YLR027C	-1.5455	-2.391325	-2.654525	-0.124975	-0.050225
3806	YLR029C	-1.57685	-1.392125	-1.84035	-0.2429	0.753
3826	YLR049C	-1.6097	-2.122375	-1.82665	0.848325	-0.271675
3828	YLR051C	2.25025	2.635725	2.802875	-0.411025	0.260975
3830	YLR053C	2.360775	1.585475	1.712225	-1.095425	-1.02435
3833	YLR056W	-1.11235	-0.829175	-0.81925	-1.467175	0.0883
3835	YLR058C	-0.151675	-0.282575	-1.51875	0.0972	2.629825
3838	YLR061W	-1.05415	-1.2943	-1.542025	-0.200375	-0.41
3839	YLR062C	-1.0847	-0.77805	-1.72305	-0.86545	0.282425
3843	YLR066W	-1.330125	-1.4846	-1.90595	0.116	0.415
3844	YLR067C	0.978425	1.2654	1.146075	-0.250825	0.121925
3845	YLR068W	1.650625	1.9999	2.3177	-1.551775	-0.63365
3851	YLR074C	2.83615	2.67335	2.2606	-1.15825	-0.1945
3855	YLR078C	-0.764925	-0.73415	-0.680575	-0.19725	-0.946275
3857	YLR080W	-0.71715	-1.051625	-1.298175	2.161675	1.90155
3864	YLR087C	-0.1541	-1.471275	-0.92195	0.333575	-0.404225
3866	YLR089C	1.685875	1.618275	1.052725	0.11115	-0.255925
3867	YLR090W	2.221325	1.58765	1.2209	-0.202575	-0.73205
3868	YLR091W	-0.7294	-0.6367	-0.992375	-1.0232	-0.872525
3873	YLR096W	-1.147675	-0.471	-1.03795	0.549525	0.380166667
3874	YLR097C	-1.3155	-1.15265	-0.931075	0.03255	0.2472
3876	YLR099C	2.38225	2.026675	2.584275	-0.928075	-0.410925
3879	YLR102C	-1.878725	-1.4226	-0.867475	0.3794	-0.54
3884	YLR107W	3.117475	2.839725	1.835825	-1.337	-0.1444
3889	YLR112W	-0.4655	-0.7856	-0.7343	-0.574533333	-0.8273
3893	YLR116W	2.250625	1.52645	0.7512	-0.109025	-0.4737
3894	YLR117C	1.427725	1.021875	1.435125	0.23415	-0.110475
3895	YLR118C	-0.920925	-0.8285	-1.3536	1.30195	0.399825
3897	YLR120C	1.789925	1.7631	1.705975	0.640375	1.367975
3898	YLR121C	1.5291	1.453825	1.1485	0.127	-0.088525
3905	YLR128W	-0.7182	-1.7068	-1.214275	0.059475	0.095425
3908	YLR131C	-0.284325	-1.59235	-0.5558	-0.134525	-0.3616
3922	YLR145W	0.8801	0.69815	0.8606	-0.597125	-0.6556
3923	YLR146C	0.7335	1.2639	1.562625	-0.7065	-0.35215
3934	YLR157C	-0.66905	-0.451075	-0.645533333	-0.445733333	-0.155766667
3937	YLR160C	-0.802	-0.629725	-0.60875	0.2557	-0.24025
3939	YLR162W	2.736675	3.18995	3.263525	1.261	1.923925
3943	YLR166C	-0.858125	-0.2462	-0.771325	1.7024	1.1217
3945	YLR168C	-0.2391	-0.005975	1.418375	-0.203275	1.725125
3951	YLR174W	2.21645	2.0376	2.1205	0.22715	0.653975
3952	YLR175W	1.111025	0.4809	1.387925	-1.046225	-1.18355
3954	YLR177W	0.0542	-0.474025	-0.6173	0.901975	4.121225
3955	YLR178C	-0.29745	-0.599375	-0.693975	5.232525	3.342525
3956	YLR179C	-0.0877	-1.613525	-1.576075	-0.7253	-1.9454
3960	YLR183C	-0.95215	-1.10265	-1.226525	0.587425	-0.582125
3962	YLR185W	-0.95325	-1.697525	-1.86715	0.34565	-1.1037
3963	YLR186W	1.699725	1.587925	2.144625	-1.048125	-0.9858
3964	YLR187W	-0.803533333	-0.97935	-0.788925	-0.73715	-1.0136
3968	YLR191W	0.698875	0.833	1.7205	-0.377	-0.5623
3973	YLR196W	1.78935	2.46255	1.614525	-1.303725	-0.201875
3974	YLR197W	0.226525	1.133975	1.38695	-1.013875	-0.0112
3989	YLR212C	-1.1965	-1.277775	-1.54625	0.432275	-0.173975
3992	YLR215C	0.875025	0.693525	1.0551	-1.428325	-1.3005
3993	YLR216C	-1.173775	-2.975125	-2.3477	0.588575	-0.612675
3994	YLR217W	-1.686025	-1.80635	-2.111175	0.304275	-0.8289
3996	YLR219W	-0.26275	-0.480725	-0.31355	-0.1663	-0.6378
3998	YLR221C	1.879425	1.60625	2.51545	-1.71925	-0.5712
3999	YLR222C	0.990975	1.021375	0.726275	0.0926	0.156325
4002	YLR225C	3.027466667	2.9738	3.488366667	1.188066667	0.960733333
4004	YLR227C	1.63265	0.9334	0.895	-0.879975	-0.498125
4008	YLR231C	-1.2088	-1.23005	-1.904175	-0.6091	-0.300675
4024	YLR247C	0.7132	0.8064	0.61875	-0.61995	-0.025475
4027	YLR250W	-0.286075	-0.34435	-0.18045	1.018075	0.9206
4028	YLR251W	-0.291625	0.54365	0.3966	0.687125	1.868475
4029	YLR252W	-0.47555	0.101733333	0.44655	1.662566667	1.622125
4030	YLR253W	0.6023	0.53325	0.816975	-0.08145	-0.037125
4031	YLR254C	1.4094	0.70685	1.43285	0.181	-0.37795
4036	YLR259C	-1.019175	-1.32295	-1.9916	0.054775	-0.429675
4040	YLR263W	-1.49275	-0.809825	-1.186925	-0.192875	0.423766667
4041	YLR264W	-1.563	-2.06835	-1.8521	-0.238525	1.16105
4042	YLR265C	-0.87925	-1.10595	-1.15955	0.027425	0.432275
4047	YLR270W	-0.5962	-1.35715	-1.0774	2.322325	2.0865
4060	YLR283W	-0.599975	-1.010175	-0.37655	0.607275	0.019325
4075	YLR297W	-1.72225	-1.410925	-0.682375	0.21355	0.803125
4084	YLR306W	-1.0858	-0.8456	-0.8154	2.589725	2.389975
4104	YLR326W	-0.4727	-0.9907	-1.95995	0.308025	0.786725
4105	YLR327C	1.235866667	-0.5291	-1.872075	1.57145	3.029225
4106	YLR328W	-0.6604	-1.246825	-1.71655	-1.29665	-0.367825
4118	YLR340W	-1.4071	-0.545325	-1.7291	-0.887075	-0.462633333
4122	YLR344W	0.858025	-0.511425	-1.1902	-0.171275	0.66565
4124	YLR346C	1.084433333	0.608533333	1.0536	-2.021433333	-2.12385
4132	YLR354C	-1.1552	-1.004075	-0.6952	1.061325	1.3129
4138	YLR360W	-1.1992	-1.2739	-1.40685	0.375975	-0.392
4142	YLR364W	-1.153625	-1.1956	-1.6285	-0.432425	-0.216525
4148	YLR370C	-0.655375	-2.300725	-1.7328	1.091125	0.162775
4170	YLR392C	1.618875	0.5772	0.479566667	-0.71685	-0.846525
4178	YLR400W	0.8577	0.605275	1.273825	-0.072625	-0.2861
4181	YLR403W	0.55355	1.1583	0.053475	-0.555775	-0.35505
4182	YLR404W	-1.223275	-1.3202	-1.776	0.27135	-0.311025
4183	YLR405W	0.25025	0.015425	-0.034825	-0.9141	-1.594475
4184	YLR406C	-0.814575	-1.1135	-0.7014	-0.3736	-0.83165
4185	YLR407W	1.7179	1.00955	-0.078175	-0.032575	-0.591775
4189	YLR411W	1.62645	1.391025	1.2271	0.165575	-0.669325
4191	YLR413W	0.311525	0.726425	-1.1796	-4.37145	-3.347275
4192	YLR414C	-1.723875	-2.3506	-1.908475	0.70355	0.9506
4198	YLR420W	-0.278925	-0.979225	-1.457925	-2.0745	0.6399
4202	YLR424W	-0.11295	0.2544	0.3342	-0.3078	-0.7928
4216	YLR438W	-1.110875	-1.366675	-2.20945	0.323775	0.721225
4217	YLR439W	0.7422	-0.1071	-0.0446	0.55445	0.44
4226	YLR448W	-0.75245	-1.036975	-1.15025	-0.2786	-0.659125
4227	YLR449W	1.205325	1.7031	1.6457	-0.5966	-1.033175
4246	YML001W	-0.7985	-1.44615	-0.775175	0.60385	0.0431
4258	YML011C	0.906575	0.390075	0.390425	-0.191575	-0.686825
4260	YML012W	-0.565875	-0.55335	-1.65475	1.923325	0.290925
4266	YML018C	1.894025	2.40195	1.603525	-0.865525	-0.691175
4276	YML028W	-1.310775	-1.1086	-1.796925	-0.088525	-1.1676
4277	YML029W	-1.1863	-1.1923	-2.4203	0.655625	-0.534025
4285	YML036W	-1.567975	-1.4167	-1.24625	-0.7568	0.2089
4290	YML041C	1.1675	0.66655	0.87405	-0.364125	-0.076575
4292	YML043C	2.901375	2.108025	1.746975	-1.159	-0.57365
4297	YML048W	1.9299	1.5823	1.5936	1.395733333	-0.321633333
4301	YML052W	-1.48565	-1.55775	-0.6248	-0.032825	0.205975
4305	YML056C	-0.4654	0.053075	0.40475	-1.174	-1.67135
4308	YML058W	-2.292275	-1.384075	-1.4713	0.039175	0.969
4323	YML073C	-0.508325	-1.145125	-1.142575	-0.465975	-0.55165
4328	YML078W	-0.7898	-1.14655	-0.74225	0.6449	1.1909
4329	YML079W	-0.7924	-0.7464	-1.08165	0.6458	1.27395
4330	YML080W	2.2235	2.386675	2.318725	-0.76865	-0.9108
4357	YML104C	-0.84255	-0.47315	-0.3295	-0.4386	-0.59205
4363	YML110C	0.679725	-0.408025	-1.1541	0.976225	0.371425
4374	YML120C	-0.848075	-0.945875	-0.968075	0.8657	1.1146
4377	YML123C	3.2536	3.57675	4.162225	-0.5353	1.6896
4379	YML125C	0.87815	1.0167	1.29475	-1.113425	-1.6608
4381	YML127W	1.027825	0.078525	0.61615	0.38565	0.82695
4382	YML128C	-0.20955	-1.030175	-0.70495	4.614775	4.6414
4396	YMR009W	-0.954025	-1.743925	-1.58085	0.12685	0.2865
4397	YMR010W	2.805825	1.938275	1.713625	2.2732	0.2034
4398	YMR011W	9.738575	6.9652	1.023675	1.056525	1.304675
4401	YMR014W	1.74705	1.521675	1.564625	-0.8245	-0.286075
4412	YMR025W	-1.2688	-0.9073	-1.380075	0.27095	0.843825
4414	YMR027W	-1.417225	-0.828625	-1.085575	0.567225	1.058425
4421	YMR033W	0.808925	1.16765	1.356575	0.123275	-0.626225
4423	YMR035W	-1.25795	-2.83805	-2.034433333	0.6199	0.062333333
4426	YMR038C	-1.605375	-1.383025	-2.054025	-1.5312	-1.2727
4437	YMR049C	1.431725	2.010825	2.235625	-1.88445	-0.911525
4446	YMR057C	2.77915	1.9842	0.02775	-1.20715	0.172725
4463	YMR074C	-0.788475	-0.28995	-0.456075	1.587825	-0.036375
4467	YMR077C	0.631075	1.141175	0.798425	0.206575	-0.06495
4473	YMR083W	-0.943375	-0.93085	-1.930225	-0.15295	0.30415
4476	YMR086C-A	-0.7593	-0.9354	-0.913275	0.028825	-0.4016
4481	YMR090W	-0.4622	-0.45435	0.05445	3.994175	3.859025
4496	YMR105C	-1.21345	-0.7346	-1.79065	5.53435	4.94125
4497	YMR106C	-0.9197	-0.64815	-0.76915	1.58675	1.19425
4498	YMR107W	-0.0372	0.622866667	0.81865	2.6713	3.723425
4501	YMR110C	-0.31475	-0.125175	-0.3259	1.083	1.88535
4513	YMR121C	-2.581225	-0.9477	-2.0809	0.838325	0.476375
4516	YMR124W	-0.890175	-0.565725	-0.508675	-2.28345	0.329
4518	YMR126C	1.027625	1.121575	1.3703	0.095	-0.152475
4523	YMR131C	0.583225	0.849425	0.4729	-1.659175	-0.33715
4538	YMR145C	2.130975	2.499725	1.317625	-1.25065	2.018575
4543	YMR150C	-0.778575	0.18205	-0.384625	0.875075	1.275525
4546	YMR153C-A	-1.12435	-1.093425	-1.143575	0.33565	0.184625
4556	YMR161W	0.606575	0.625725	1.136825	0.129525	0.2749
4564	YMR169C	-0.715725	0.174025	-0.83745	3.744825	3.385475
4565	YMR170C	-1.121225	-0.87595	-0.3397	0.872875	0.97195
4569	YMR173W	-0.0112	0.0783	-0.1374	3.905325	1.46285
4570	YMR173W-A	0.4638	0.19695	0.0397	3.4268	1.379325
4571	YMR174C	-0.4345	-0.619375	-0.825733333	1.68195	1.9404
4572	YMR175W	0.745375	-0.002	0.114075	2.646825	3.070975
4574	YMR177W	2.130825	1.966725	1.824625	-0.6217	-0.94275
4575	YMR178W	-1.181075	-0.89265	-0.6931	-0.133825	2.436025
4579	YMR182C	3.4482	3.546775	2.938375	0.49785	0.695125
4581	YMR184W	-1.078275	-2.19995	-1.9734	-0.213775	-0.262
4585	YMR188C	1.62175	1.526325	2.03035	0.537775	1.030325
4587	YMR190C	0.418066667	-0.119266667	-0.37685	0.273	-1.449133333
4605	YMR207C	-0.61015	-0.422425	-0.596225	-0.29075	-1.058266667
4609	YMR211W	1.254225	0.920425	0.915825	-0.73445	-0.6002
4611	YMR213W	1.0438	1.081825	1.12675	-0.710775	-0.884175
4612	YMR214W	-0.931925	-1.136275	-1.67775	-0.171825	-0.6736
4613	YMR215W	-1.010775	-0.590425	-1.221825	-0.881875	0.952025
4615	YMR217W	0.245125	0.5747	0.85805	-1.032425	-1.22485
4617	YMR219W	-0.4119	0.314925	0.396675	-1.466725	-0.7985
4621	YMR223W	1.878925	2.08	2.104025	-0.575675	-0.4806
4633	YMR235C	0.241825	-0.051325	0.2956	0.152225	-1.76475
4634	YMR236W	-1.88525	-2.842525	-2.918325	-0.91825	-0.7728
4637	YMR239C	1.886775	2.22775	2.174075	-1.320075	-1.1466
4639	YMR241W	-0.939675	-1.051575	-1.265475	-0.205675	-0.076125
4640	YMR242C	-1.512375	-1.179425	-1.432775	-0.479375	-0.143275
4642	YMR244C-A	-0.082475	0.776525	0.3582	-0.65375	-0.823025
4644	YMR245W	0.355325	0.002175	-0.410825	-1.25615	-2.2625
4645	YMR246W	2.200425	2.70085	2.6478	-5.481175	-5.0188
4647	YMR250W	-1.119775	-1.375575	-1.271875	4.422125	2.7805
4648	YMR251W	0.477375	0.590325	0.717425	-0.393375	0.199433333
4649	YMR251W-A	-2.033475	-1.294725	-1.52325	5.63095	3.659075
4654	YMR256C	-1.411475	-0.4707	-0.35125	0.247325	2.3809
4660	YMR262W	-0.8163	-0.906075	-1.144875	0.849825	0.444025
4661	YMR263W	0.567525	0.61045	0.9194	0.3861	-0.0888
4663	YMR265C	1.0616	1.4022	1.078425	-0.1871	-0.1571
4665	YMR267W	1.06055	1.499625	0.736275	-0.60435	-0.077375
4666	YMR268C	2.286325	1.617475	1.353475	-0.644175	-0.064975
4667	YMR269W	0.423	1.047	1.460425	-2.05505	-1.1487
4669	YMR271C	0.606675	0.84265	0.823975	0.634225	1.1764
4674	YMR276W	-0.9621	-2.30285	-0.92345	-0.21155	-1.60445
4683	YMR285C	1.171625	1.217175	1.536525	-1.578575	-0.1973
4684	YMR286W	0.24645	1.144525	1.273625	-0.32	0.377275
4688	YMR290C	1.968625	1.8713	2.1293	-1.90315	-0.50135
4690	YMR291W	1.707625	1.1201	0.0328	-0.133025	2.363925
4691	YMR292W	-0.821475	-0.910625	-0.97225	-0.182675	-0.030975
4697	YMR297W	-0.305675	-0.7772	-0.76895	1.90095	0.697825
4700	YMR300C	0.7102	1.3911	1.387625	-0.394225	-0.7216
4713	YMR312W	-1.4328	-2.157425	-1.344425	-1.1749	-0.51785
4714	YMR313C	0.9485	0.67935	0.95905	-0.22335	0.62425
4716	YMR315W	-0.868475	-1.73645	-1.97525	2.269925	2.305375
4722	YMR319C	2.1273	0.853	2.013725	-2.3221	-1.27365
4731	YNL002C	2.077525	2.166425	2.849975	-1.921966667	-1.3528
4735	YNL006W	-1.105175	-1.331775	-1.192975	-0.0757	-0.28625
4736	YNL007C	-2.498825	-2.812875	-1.67485	-1.39555	-0.09065
4740	YNL011C	-1.5487	-0.818125	-1.13145	-0.18345	-0.074275
4751	YNL022C	1.71155	1.9273	1.6497	-1.55145	-1.03985
4753	YNL024C	3.57055	4.49775	5.39285	-0.593425	-0.24495
4765	YNL036W	4.921225	4.420325	4.962525	4.853075	7.3955
4766	YNL037C	-2.102025	-2.758175	-4.026325	-1.09265	0.811125
4769	YNL040W	-0.779775	-1.3111	-1.176875	-0.3422	0.769575
4771	YNL042W	2.197633333	1.75	2.504875	-0.2217	0.909875
4777	YNL048W	0.319925	0.408	1.624475	0.524975	0.35885
4779	YNL050C	1.756375	1.16175	1.216	-0.666525	-0.373325
4782	YNL053W	1.93695	0.84775	0.946725	-1.0905	0.027625
4785	YNL056W	-1.556175	-1.668475	-0.54875	0.1626	-0.328525
4789	YNL061W	2.1146	2.661875	3.023775	-0.72685	0.12665
4790	YNL062C	1.133975	1.467925	0.937575	-1.8739	-1.12585
4792	YNL064C	-0.7744	-0.17685	0.21995	-1.74	-1.4082
4793	YNL065W	3.41665	3.096425	1.42915	-1.775675	-0.52265
4794	YNL066W	-0.7346	0.219925	-0.197425	-1.39475	-1.773275
4799	YNL071W	-1.298225	-1.04235	-1.84895	0.784725	-0.1723
4803	YNL075W	1.602675	2.2448	2.206825	-1.6055	-1.092275
4809	YNL081C	0.48835	0.9355	0.690425	-0.4248	0.71105
4811	YNL083W	1.47705	2.0187	1.84575	0.111225	0.3299
4820	YNL092W	-1.095825	-1.6736	-1.7284	0.625675	0.515425
4824	YNL096C	-0.460275	-1.11205	-1.713575	0.058575	-1.020725
4826	YNL098C	-0.4419	-1.29235	-1.9606	2.309675	0.043375
4827	YNL099C	-0.896	-1.534225	-0.980775	0.921575	0.009875
4828	YNL100W	1.053825	0.720975	1.183	-0.30465	0.121225
4835	YNL107W	1.147475	0.879425	0.954425	-0.0174	-0.275525
4838	YNL110C	2.92785	3.321	2.6649	-0.6961	-0.82635
4839	YNL111C	0.4126	1.027125	1.4835	-0.834875	-0.17145
4840	YNL112W	4.9803	5.46695	5.1612	-3.641875	-4.150075
4841	YNL113W	1.314725	1.22835	1.49045	-1.778625	-0.80995
4842	YNL114C	0.67835	1.0069	1.133975	-1.482825	-0.7527
4844	YNL116W	-1.240275	-0.58955	0.144475	-0.60745	-0.444675
4846	YNL118C	0.0823	-0.518	-0.38015	-0.8044	0.101475
4847	YNL119W	1.3436	1.4902	1.9094	-0.15945	-0.50865
4848	YNL120C	2.0612	1.61035	2.186375	0.373775	0.0145
4852	YNL124W	2.771925	1.711175	1.606775	-0.912625	-0.779125
4858	YNL130C	-1.466975	-1.264925	-1.17275	0.73175	0.069575
4862	YNL134C	-0.837875	-1.790475	-1.832375	2.4013	1.15405
4865	YNL137C	0.586225	1.56575	1.3321	-0.150375	0.3212
4871	YNL143C	1.851225	0.89735	1.24505	-0.4212	0.0227
4872	YNL144C	1.325425	0.6575	-0.016125	-0.26805	0.376975
4879	YNL151C	1.1252	0.952175	1.3635	-1.2371	-0.850475
4883	YNL155W	-0.026325	0.2008	1.006775	-0.12925	-1.871375
4887	YNL159C	-0.80315	-1.55515	-1.68585	1.22455	0.28415
4888	YNL160W	-1.348233333	-1.03765	-0.8561	5.85645	3.32205
4894	YNL166C	-0.979025	-1.292225	-1.383475	0.363225	0.299175
4896	YNL168C	-1.38345	-1.3483	-2.6834	-0.312475	0.3894
4897	YNL169C	-0.694025	0.99695	1.808025	0.790925	0.266975
4902	YNL174W	1.3564	1.8595	2.25005	-2.173225	-1.155075
4903	YNL175C	1.2491	1.581375	1.619625	-2.965975	-1.29625
4906	YNL178W	-1.5418	-1.077125	-2.043775	-0.4611	0.20025
4919	YNL191W	-1.0149	0.164075	-0.106375	-1.586975	-1.105975
4921	YNL193W	-1.1089	-0.962075	-1.0087	-0.042825	-0.2127
4928	YNL200C	-1.54725	-1.483325	-2.1768	1.654925	1.935475
4929	YNL201C	1.199925	2.084175	1.545666667	-0.157825	1.318666667
4932	YNL204C	1.425875	1.6025	1.7431	-0.48295	-0.306725
4933	YNL205C	2.10785	2.1792	2.568275	-0.130775	-0.432
4936	YNL208W	-1.162975	-1.17405	-1.267375	1.511525	2.7315
4941	YNL213C	2.20105	1.2379	1.60225	-0.333175	-0.15655
4945	YNL217W	-1.058775	-0.017325	0.14865	-1.060075	-1.349525
4955	YNL227C	-0.323525	0.29785	0.19495	-0.8884	-0.502975
4957	YNL229C	0.95485	1.073375	0.5875	-0.82235	-0.5182
4968	YNL240C	2.65665	2.665175	2.646925	-0.4	-0.025975
4976	YNL248C	1.761125	2.223875	2.0217	-0.529875	-0.420925
4977	YNL249C	-0.716525	-0.4235	-1.178	0.02055	-0.70195
4979	YNL251C	3.9141	4.364975	3.8375	-0.893075	0.032275
4984	YNL256W	0.38035	2.24615	2.27465	-1.127225	0.51985
4992	YNL264C	-0.774325	-0.689525	-0.71355	0.31925	-0.532566667
5004	YNL276C	-1.65415	-1.284725	-0.6952	-0.5354	-1.115775
5005	YNL277W	-1.22525	-0.1721	0.150725	-0.69085	-1.04245
5009	YNL281W	-1.20605	-3.19435	-2.3187	-0.751125	-1.0491
5027	YNL299W	1.86485	2.17035	1.9303	-0.542933333	-0.239025
5029	YNL301C	-0.559525	-1.0172	-0.94355	-0.901175	0.0292
5032	YNL304W	-1.54545	-1.5046	-1.22375	-0.001775	-0.157033333
5033	YNL305C	-2.023325	-2.465125	-2.03695	1.3205	2.00555
5034	YNL306W	-1.058125	-0.74995	-0.838025	-0.17535	0.093525
5036	YNL308C	1.000675	1.036775	1.80475	-1.835775	-0.32765
5038	YNL310C	-1.606625	-1.8669	-1.552925	0.151525	-0.404725
5040	YNL312W	-0.52825	-1.318725	-1.638175	0.375775	-1.0791
5062	YNL334C	-1.038925	-1.281775	-1.3575	0.07165	-0.305525
5068	YNR001C	-1.037175	-0.856225	-0.888075	1.8669	1.76825
5071	YNR004W	0.641975	1.0256	1.581025	0.5199	0.2045
5075	YNR008W	1.121075	1.671375	2.000125	-0.487225	0.3382
5079	YNR012W	0.7661	1.45295	1.34215	-0.9261	0.041475
5091	YNR024W	1.5401	1.10635	0.829775	-1.1669	-0.8535
5099	YNR032W	1.268775	0.8447	0.75065	-1.363175	-1.305525
5117	YNR050C	-0.8425	-0.881475	-0.837175	0.0035	1.011675
5120	YNR053C	2.187975	2.33475	1.8894	-1.2904	-1.424833333
5121	YNR054C	0.791775	1.18925	1.5045	-1.620375	-0.710875
5131	YNR064C	-0.82065	-0.72505	-1.434975	0.02795	-1.09655
5138	YNR071C	1.356875	0.9567	0.179825	0.3007	-0.495133333
5145	YOL001W	1.119125	0.597075	1.133175	-1.09255	0.390025
5146	YOL002C	4.48805	4.964575	5.099	-1.81885	-2.4439
5147	YOL003C	-0.542625	-1.499575	-0.6389	0.443525	-0.1693
5154	YOL010W	1.9801	3.0938	1.500075	-1.53485	-1.2122
5170	YOL026C	-1.772025	-1.916225	-1.731725	0.7998	-0.315325
