SPOT	Gene Symbol	15m	30m	60m	90m	120m
3681	YKR077W	-1.33035	-2.105225	-1.22815	0.264966667	-0.2144
3682	YKR078W	0.578525	0.9886	0.9922	-0.2582	-0.370333333
3685	YKR081C	2.072325	2.29915	2.511975	-0.821633333	-1.797066667
3691	YKR087C	1.18785	1.439725	1.570125	0.354866667	-0.7028
3695	YKR091W	-1.02275	-1.065675	0.587075	0.935166667	0.408866667
3697	YKR093W	-0.0245	0.0008	-1.7688	0.237433333	2.031366667
3698	YKR094C	-0.219825	-0.913475	-1.097275	-0.276166667	-0.1885
3702	YKR098C	0.902275	0.9386	0.1245	0.733633333	-0.5366
3703	YKR099W	2.175266667	1.41285	1.159375	-0.204066667	0.077533333
3704	YKR100C	1.11725	1.359925	1.833925	0.379266667	0.4766
3714	YLL004W	1.624675	0.465975	0.68925	0.5305	0.1185
3718	YLL008W	1.0334	1.21075	1.68125	-0.3273	-0.588433333
3720	YLL010C	2.01595	1.911175	1.230775	-0.431833333	0.1152
3721	YLL011W	2.032675	2.390225	2.14855	-0.222033333	-0.9335
3722	YLL012W	1.840375	2.3307	1.73175	-0.0141	1.420366667
3724	YLL014W	-0.502425	-0.7703	-0.589525	0.487733333	1.107133333
3736	YLL026W	-1.5449	-1.81675	-1.317975	0.974366667	1.2378
3738	YLL028W	1.096225	1.957275	2.1712	0.193066667	0.6752
3744	YLL034C	0.764	1.216475	1.60425	-1.712366667	-0.944066667
3745	YLL035W	1.06285	1.221766667	1.394675	-1.261266667	-0.5844
3746	YLL036C	1.3177	2.226375	2.271875	0.3447	-0.4627
3749	YLL039C	-0.6926	-0.767925	-1.075375	0.819566667	0.2357
3754	YLL044W	-0.640475	-1.235975	-1.25025	-1.479866667	-0.358366667
3755	YLL045C	-0.4664	-1.16515	-0.99715	-1.340233333	-0.153
3768	YLL058W	-0.7275	-0.5126	-0.400825	0.099933333	1.693
3769	YLL059C	0.928166667	0.330966667	0.8887	0.7348	-3.2826
3770	YLL060C	-0.505375	-0.04525	0.483875	0.533666667	1.471766667
3771	YLL061W	1.758	0.857975	0.479	-1.182266667	-1.9961
3772	YLL062C	-0.5295	-0.925825	-1.40225	-1.10305	-1.0275
3779	YLR002C	1.700175	1.3543	1.8073	-1.1093	-1.0916
3780	YLR003C	1.083925	1.53995	1.72265	-0.577133333	-0.4488
3781	YLR004C	-0.0808	-0.082375	0.281875	0.271966667	0.846633333
3785	YLR008C	0.614725	0.340675	1.147525	0.0709	-0.449166667
3786	YLR009W	1.889325	2.48525	2.795125	-1.2807	-1.329833333
3796	YLR019W	0.698375	0.72555	0.97295	0.017733333	-0.718166667
3800	YLR023C	1.962125	1.99515	0.9113	-0.599866667	0.3844
3802	YLR025W	-0.92085	-0.924225	-0.214225	-0.270366667	0.215466667
3804	YLR027C	-0.901875	-1.50015	-1.6471	-1.341433333	0.6342
3806	YLR029C	-0.7092	-0.96465	-1.326675	-0.4784	-0.370633333
3810	YLR033W	0.96435	1.15965	1.123125	0.593933333	0.534233333
3817	YLR040C	0.6201	0.713	1.2556	0.177233333	-0.2242
3819	YLR042C	0.846425	0.612233333	-0.111725	-0.4283	1.659766667
3820	YLR043C	-0.888125	-1.122	-1.223375	0.1825	0.205066667
3822	YLR045C	-0.625733333	-1.039233333	-0.408075	0.005066667	1.33715
3823	YLR046C	-1.1453	-1.34475	-1.30825	-0.272033333	0.091333333
3826	YLR049C	-1.981225	-2.41305	-2.050725	-0.405333333	-0.205366667
3827	YLR050C	-0.90435	-1.24455	-1.509225	0.423966667	1.902033333
3828	YLR051C	2.690875	2.729525	2.585775	0.3404	-0.364133333
3829	YLR052W	0.667	1.043025	0.631075	-0.238233333	-0.3308
3830	YLR053C	2.1664	2.626125	2.2263	0.178066667	-0.824233333
3838	YLR061W	0.406825	-0.8369	-1.463775	-0.412333333	-0.221066667
3839	YLR062C	-0.90215	-1.2298	-1.41015	-0.812733333	0.401266667
3843	YLR066W	-1.121625	-1.139725	-1.695225	-0.3864	-0.5484
3844	YLR067C	2.311775	2.2342	2.2367	1.0129	-0.7504
3845	YLR068W	1.5903	1.976375	2.15285	-0.2961	-1.981566667
3851	YLR074C	2.078775	2.2614	2.81855	-0.618733333	-1.219066667
3852	YLR075W	-0.7474	-1.088275	-1.30305	-0.4151	-0.984066667
3858	YLR081W	3.797925	3.573775	1.4172	-0.544033333	-0.1966
3866	YLR089C	1.300675	1.750625	0.98245	-0.609233333	0.216066667
3867	YLR090W	1.71685	0.937725	0.950925	-0.452833333	0.061866667
3872	YLR095C	-0.321225	-0.0834	-0.4645	-0.2663	1.017966667
3875	YLR098C	-0.61705	-0.3433	-0.78275	-1.502733333	0.994366667
3876	YLR099C	0.979875	1.54895	1.821425	-0.6384	-0.734
3879	YLR102C	-2.018125	-1.623275	-1.01935	-0.023633333	0.002866667
3880	YLR103C	-0.75005	-1.312375	-1.58895	-0.415533333	1.1083
3881	YLR104W	-0.831325	-0.83095	-0.62065	-0.0455	-0.375
3884	YLR107W	2.30595	2.699625	1.54135	0.0949	-0.2407
3885	YLR108C	-0.4891	-1.106575	-0.96495	-0.809433333	0.128466667
3886	YLR109W	-0.89095	-1.2749	-1.4769	0.8944	0.796633333
3889	YLR112W	-1.189175	-1.19895	-1.22525	-0.320566667	0.508033333
3893	YLR116W	2.6031	2.1574	1.3329	-0.566766667	-1.250233333
3894	YLR117C	1.059175	1.4892	1.346125	0.109366667	-0.115066667
3898	YLR121C	0.671625	1.221275	1.31795	0.035033333	0.687166667
3899	YLR122C	1.134725	0.622225	0.988225	0.1244	-0.5944
3906	YLR129W	1.909575	1.98805	1.66515	-0.5361	-0.755566667
3907	YLR130C	1.54735	2.16485	1.81485	-0.609033333	-1.297066667
3912	YLR135W	0.243175	0.878375	0.502675	0.202466667	1.3252
3919	YLR142W	-1.547175	-1.49795	-1.117475	-0.3139	2.078233333
3920	YLR143W	1.317675	1.563975	1.2876	-0.082033333	0.631933333
3922	YLR145W	0.932825	1.063	0.605925	0.699866667	-0.2003
3924	YLR147C	0.69125	0.348575	0.931725	0.416866667	-0.025033333
3931	YLR154C	-1.220375	-1.527	-1.620725	-0.374666667	0.801666667
3937	YLR160C	-0.773475	-1.05165	-0.627225	0.144766667	-0.140066667
3939	YLR162W	2.7654	1.750075	2.319175	1.5943	-1.18
3945	YLR168C	-0.113975	0.25835	1.23075	0.586133333	0.465633333
3951	YLR174W	2.269975	1.744525	1.263	1.609666667	-0.8312
3955	YLR178C	-0.568575	-0.31325	-0.721	3.3434	2.394533333
3956	YLR179C	-0.56345	-1.215875	-0.9713	-0.2956	-1.647633333
3957	YLR180W	1.921475	1.84145	2.80625	-1.051233333	-1.208466667
3960	YLR183C	-1.24895	-1.699025	-2.221525	-0.822033333	1.3698
3963	YLR186W	1.456	1.31225	1.874975	-0.1947	-0.012833333
3964	YLR187W	0.287825	-0.8461	-0.80565	-0.3622	-0.1615
3966	YLR189C	-0.45945	-0.372475	-0.192025	-0.0376	1.6555
3973	YLR196W	1.9149	2.27395	2.13925	-0.388333333	-1.8984
3988	YLR211C	-1.437925	-1.909425	-1.57615	0.198533333	0.7632
3989	YLR212C	-0.93965	-1.706475	-1.8802	-0.611533333	0.319866667
3992	YLR215C	1.58425	1.75705	1.533275	-0.234933333	-0.616566667
3998	YLR221C	1.459525	2.23515	2.66355	0.288	-0.904266667
3999	YLR222C	0.867725	0.975075	1.091075	0.5615	-0.197666667
4001	YLR224W	2.221175	1.135475	1.346875	-0.0023	-0.4594
4002	YLR225C	2.798875	3.5595	2.8861	0.317366667	-0.56595
4004	YLR227C	1.070225	1.08365	0.8806	0.4083	-0.395066667
4010	YLR233C	-0.71225	-1.0648	-0.787575	-0.497466667	0.924333333
4020	YLR243W	1.38045	1.756925	1.564725	0.274933333	-1.0618
4022	YLR245C	-0.29835	-0.11975	0.1462	0.011	0.9058
4025	YLR248W	-0.672325	-0.606625	-1.069875	-0.883633333	0.144566667
4028	YLR251W	-0.526025	-0.014625	-0.074025	1.404533333	0.572233333
4031	YLR254C	1.1645	1.746225	1.01565	1.0257	-0.856933333
4035	YLR258W	-0.572025	-0.7901	-0.96575	0.832066667	0.966133333
4036	YLR259C	-1.086425	-1.401525	-1.374225	-1.244466667	-1.2035
4038	YLR261C	-0.09515	0.3636	0.2349	0.570833333	-0.631933333
4040	YLR263W	-1.512275	-1.05725	-1.2729	-0.806866667	-0.273766667
4041	YLR264W	-1.71785	-2.071025	-1.863375	-0.7965	0.283733333
4042	YLR265C	-0.584025	-0.937125	-1.208125	-0.395833333	-0.912133333
4044	YLR267W	0.572475	0.533325	0.390225	0.280066667	-0.9872
4047	YLR270W	-0.506475	-0.564725	-0.96005	0.643966667	1.376766667
4052	YLR275W	0.957275	1.063466667	1.688675	0.511366667	0.138866667
4063	YLR286C	-0.8677	-0.59095	-1.445375	-2.580033333	1.147266667
4068	YLR290C	-0.142525	-0.141675	0.05415	0.488166667	2.124866667
4069	YLR291C	0.10315	0.348425	0.855975	-1.624333333	-0.5805
4075	YLR297W	-2.226575	-1.799925	-0.224625	0.073433333	-0.895566667
4076	YLR298C	0.71435	0.779	1.626225	0.641666667	0.2233
4082	YLR304C	-1.44375	-1.7583	-3.0306	-1.969566667	1.5154
4084	YLR306W	-0.7992	-0.753275	-0.949125	2.235433333	0.7259
4085	YLR307W	-0.56915	-0.737125	-0.919	0.265733333	0.074566667
4096	YLR318W	1.20325	0.5846	0.93095	0.633433333	0.500033333
4104	YLR326W	-0.528975	-1.2702	-1.85265	-0.103133333	1.671366667
4105	YLR327C	2.486325	1.560175	0.203975	2.142766667	3.062266667
4110	YLR332W	1.692175	0.75635	0.4103	-0.8027	-0.0595
4113	YLR335W	-0.032175	-0.494225	-0.8331	-1.482133333	0.126
4117	YLR339C	-0.85095	-1.115625	-1.684225	-1.088366667	0.179766667
4126	YLR348C	-1.1977	-1.76665	-1.094625	-0.2431	0.460066667
4130	YLR352W	-0.4615	-0.40205	-0.59835	-0.183333333	-0.5146
4134	YLR356W	-1.14335	-1.28795	-1.33985	1.0803	1.731
4138	YLR360W	-1.491975	-1.464625	-1.19505	-0.744466667	-0.228466667
4141	YLR363C	0.866975	1.580675	1.7127	0.778266667	-0.168033333
4148	YLR370C	-0.9548	-1.0501	-1.17155	0.6618	-0.034666667
4157	YLR379W	-0.493975	-0.421325	-0.679725	-1.3502	-0.423333333
4159	YLR381W	-0.9416	-1.20125	-0.7155	-0.485066667	0.015133333
4169	YLR390W-A	-0.3922	-0.488975	-0.1892	-0.254566667	0.952133333
4175	YLR397C	0.432575	0.85685	0.6522	-1.0448	-2.3905
4182	YLR404W	-0.53315	-1.3775	-1.5557	0.537433333	0.126466667
4185	YLR407W	2.236525	0.95935	0.2601	0.012933333	-1.032866667
4189	YLR411W	1.70335	1.8358	1.3772	0.5654	-1.268966667
4190	YLR412W	1.02065	0.588475	0.708775	0.6961	-0.2225
4191	YLR413W	0.1017	0.7212	-0.38865	-2.692766667	-3.4189
4192	YLR414C	-2.890375	-2.040275	-1.656425	-0.1027	-0.084033333
4208	YLR430W	-0.834	-0.8227	-0.823625	0.1707	0.043866667
4209	YLR431C	0.8339	0.819775	0.45245	0.193933333	0.326733333
4211	YLR433C	0.286575	0.6936	0.963275	0.098866667	-0.365033333
4213	YLR435W	1.1931	1.171525	1.22525	-0.634233333	-0.7158
4226	YLR448W	-0.159125	-0.4939	-0.9646	-0.472633333	-0.425266667
4227	YLR449W	0.898675	1.488575	1.397225	-0.484633333	-2.570133333
4230	YLR452C	0.0912	-0.205475	-1.068975	-0.168833333	0.025166667
4233	YLR455W	0.86565	1.355025	1.473525	0.005333333	-0.556066667
4238	YLR460C	-0.586	-0.6266	-1.106575	0.4437	0.0466
4241	YLR463C	-1.817025	-1.71085	-1.233725	-0.4868	-0.739533333
4242	YLR464W	-1.896225	-1.842175	-1.286525	-0.2734	0.2153
4251	YML006C	0.664925	0.657025	0.5025	-0.014866667	-0.351133333
4259	YML012C-A	-0.4551	-1.03915	-1.081975	-1.132066667	0.284566667
4266	YML018C	2.385	2.3521	2.128875	-0.199533333	-1.2764
4272	YML024W	0.451425	-0.40305	-1.0375	-0.183833333	-0.9951
4275	YML027W	-1.729875	-0.610875	-0.757375	0.4653	0.821633333
4276	YML028W	-1.41875	-1.762475	-2.3713	0.1436	-0.0529
4277	YML029W	-0.71705	-1.539075	-2.1835	-0.219133333	-0.691366667
4280	YML032C	0.379725	0.55265	0.687975	0.224133333	0.555133333
4283	YML034W	-0.7246	-1.281175	-1.358175	-0.4147	-0.080266667
4285	YML036W	-1.100725	-1.105275	-1.278525	-0.5376	-0.912566667
4287	YML038C	0.763025	0.317125	0.888825	-0.4992	-0.311333333
4289	YML040W	-1.350575	-0.779175	-0.86005	-1.025866667	-0.938633333
4290	YML041C	1.4953	1.66015	1.14965	0.337	-0.482533333
4292	YML043C	2.566025	2.3385	2.09175	-0.271466667	-1.104733333
4293	YML045W	-1.16095	-0.62005	-1.01885	-0.716566667	-1.309666667
4294	YML046W	1.0812	1.68395	1.402375	0.247933333	-1.374133333
4295	YML047C	1.013775	1.633375	1.12695	0.499233333	-0.402266667
4296	YML047W-A	1.123675	1.85825	0.998325	0.624766667	-0.798033333
4301	YML052W	-1.858775	-1.836175	-0.81595	-0.722566667	1.813533333
4314	YML064C	-0.145975	-1.03605	-1.643075	-0.7275	0.328066667
4317	YML067C	-0.46955	-0.630775	-1.093525	0.4274	-0.163566667
4318	YML068W	-1.72345	-1.5318	-0.988075	-0.010533333	-0.269966667
4328	YML078W	-0.2933	-1.11655	-0.8174	0.319633333	0.461966667
4329	YML079W	-1.013825	-1.113475	-0.833375	0.372	1.3234
4330	YML080W	2.56235	2.8821	2.6689	-0.862466667	-0.9411
4332	YML082W	1.303225	1.65955	0.196125	-0.81595	-1.158033333
4343	YML093W	2.4768	2.336525	1.66755	-0.0502	0.010066667
4347	YML096W	0.344525	0.51495	0.07685	-0.630366667	-0.520266667
4348	YML097C	1.41545	0.7507	0.58445	0.0151	0.346466667
4350	YML099C	0.71235	0.598866667	0.5206	-0.706566667	0.024
4353	YML101C	-0.784925	-1.0309	-1.08745	0.745033333	-0.354433333
4354	YML101C-A	-0.444725	-1.256075	-1.121925	0.139533333	0.339733333
4355	YML102W	-0.4575	-1.492625	-1.288925	-0.1644	-0.1715
4362	YML109W	-0.522975	-0.45215	-1.167825	-0.5409	0.771866667
4367	YML114C	1.2661	1.248125	0.58285	-0.386933333	-0.1291
4373	YML119W	0.05345	0.461875	1.159725	0.551566667	-1.147866667
4375	YML121W	1.30365	1.300275	0.991575	0.100533333	-0.389833333
4377	YML123C	1.260675	4.473275	6.809225	2.682166667	2.7092
4382	YML128C	-1.003825	-1.329375	-1.09735	3.431	3.2091
4384	YML130C	2.1681	2.8889	2.173325	-0.008833333	-0.6896
4393	YMR006C	-0.0667	0.34535	0.142975	-1.963466667	-1.7952
4397	YMR010W	1.6271	1.9987	1.531825	0.155766667	1.366766667
4398	YMR011W	10.223875	7.37045	4.933825	0.525533333	1.0609
4400	YMR013C	-0.865625	-0.617525	-0.3963	0.151066667	0.155066667
4401	YMR014W	2.24795	2.4121	1.439925	-0.145133333	-0.590233333
4411	YMR024W	0.8459	0.777025	0.9534	0.628733333	-0.046933333
4412	YMR025W	-1.2087	-1.546225	-1.7475	-0.254633333	-0.1123
4414	YMR027W	0.2217	-0.456075	-0.725225	0.2411	1.910566667
4417	YMR030W	-0.7179	-0.0431	0.251825	0.736666667	0.701066667
4421	YMR033W	0.573925	0.95455	1.524825	-0.1808	-0.590066667
4422	YMR034C	-0.316725	-0.278525	0.1472	-0.003333333	-1.192333333
4423	YMR035W	-1.76585	-2.327925	-1.9186	0.1954	-0.059933333
4425	YMR037C	0.3899	0.9024	0.71225	0.3827	0.398933333
4426	YMR038C	-1.604675	-1.9204	-1.616025	-1.3196	-1.4852
4429	YMR041C	0.91955	0.93795	0.41625	0.807166667	0.796033333
4433	YMR045C	-1.049525	-0.350725	-0.892425	-0.835833333	-1.992066667
4437	YMR049C	3.03345	2.647725	3.093025	-0.5946	-1.868333333
4446	YMR057C	2.641175	2.2463	0.883025	0.4922	-1.2518
4448	YMR059W	1.18205	0.974925	0.815475	0.286433333	-0.564866667
4462	YMR073C	-0.81565	-0.563975	-0.983275	0.260033333	0.6963
4463	YMR074C	-1.310025	-0.975825	-0.968	1.130033333	-0.129333333
4467	YMR077C	1.212125	1.3486	0.734825	0.993366667	-0.31
4468	YMR078C	-0.53135	-1.5052	-1.39685	-0.449533333	0.113133333
4471	YMR081C	-0.9977	-1.066175	-0.453825	0.9297	0.326433333
4486	YMR095C	-0.855325	-1.0457	-1.259275	0.800333333	1.436766667
4491	YMR100W	0.34555	1.020475	0.97	0.155733333	-0.061733333
4493	YMR102C	0.65485	0.9971	0.9518	-0.3806	-0.1911
4496	YMR105C	-1.244825	-1.6385	-2.09085	3.610533333	3.360633333
4497	YMR106C	-0.747675	-0.89725	-1.04455	0.867366667	0.8867
4498	YMR107W	1.075625	1.520775	2.6265	1.383733333	1.2698
4508	YMR117C	-0.793475	-1.5256	-1.8021	-1.503333333	0.695966667
4510	YMR119W	-0.822925	-0.758325	-0.858225	-0.385	-0.2331
4511	YMR119W-A	-1.5139	-1.900925	-1.3383	0.6903	0.1156
4529	YMR136W	2.704725	2.186075	1.20925	0.227133333	0.2156
4534	YMR141C	1.835025	1.3315	1.3019	2.242633333	0.267066667
4537	YMR144W	-0.452175	-1.524325	-1.13505	-0.287133333	1.1243
4538	YMR145C	1.639875	2.409025	2.31085	-1.351066667	0.499233333
4546	YMR153C-A	-1.4971	-1.8348	-1.40195	0.4828	0.4632
4562	YMR167W	-1.53125	-1.27605	-1.6418	-0.361166667	-0.4105
4564	YMR169C	-0.195325	-0.808275	-1.2502	1.4455	1.063766667
4571	YMR174C	-0.7735	-0.69375	-0.578025	1.802066667	1.737833333
4574	YMR177W	1.32345	2.145975	2.349075	0.1257	-1.101133333
4579	YMR182C	3.576675	2.7291	2.7009	-0.355433333	0.5579
4581	YMR184W	-1.095925	-1.411	-1.564125	-0.107266667	-1.5578
4585	YMR188C	1.307025	1.3047	1.437375	0.902366667	0.4144
4586	YMR189W	-1.137725	-1.183525	-1.63795	-0.890033333	1.6006
4592	YMR194W	1.6639	0.608375	-0.41095	0.0226	-1.642466667
4593	YMR195W	1.7921	0.8138	0.01995	0.6669	0.535333333
4605	YMR207C	-0.492475	-0.7762	-0.0184	-0.505066667	-0.3157
4609	YMR211W	1.700925	1.762775	1.2467	-0.483533333	-1.050266667
4610	YMR212C	1.80875	1.92885	2.16565	-0.454733333	-0.940466667
4611	YMR213W	1.111725	1.159625	0.73985	-0.0806	-0.234533333
4612	YMR214W	-1.010475	-0.451025	-0.23815	-0.8928	-1.700466667
4613	YMR215W	-1.03665	-1.3104	-0.97015	-1.9388	-0.283566667
4621	YMR223W	2.11375	2.61415	2.73295	0.224333333	-0.519633333
4622	YMR224C	1.021475	0.91345	0.4671	-0.597266667	-0.0081
4628	YMR230W	0.1695	-0.91185	-1.73785	-0.054133333	-1.4504
4631	YMR233W	0.99715	1.4444	1.605225	0.630733333	-1.028933333
4632	YMR234W	0.38865	1.01145	1.35075	-0.321466667	-0.292033333
4637	YMR239C	2.3948	3.027125	2.59825	0.1612	-1.040933333
4639	YMR241W	-0.333275	-0.7781	-1.0593	-1.586733333	-0.233266667
4645	YMR246W	1.239175	2.076675	2.2819	-3.665266667	-5.9071
4647	YMR250W	-1.600325	-2.3466	-3.0931	3.157566667	3.6055
4649	YMR251W-A	-1.51055	-1.614675	-1.66965	4.5137	4.554633333
4653	YMR255W	0.50235	1.050675	1.193425	0.427966667	-0.666666667
4654	YMR256C	-0.65245	-0.86835	-0.540875	0.795933333	0.4535
4660	YMR262W	-0.907775	-1.3082	-1.82195	0.554466667	-1.1091
4661	YMR263W	0.231525	0.782375	1.1742	0.6503	-0.026133333
4663	YMR265C	0.9025	1.2358	1.3664	0.235533333	-0.382433333
4665	YMR267W	0.79895	1.354125	1.079175	0.0497	-0.0375
4666	YMR268C	2.6202	2.53075	1.7289	-0.135066667	-0.715066667
4667	YMR269W	1.83965	2.17635	2.0976	-0.3373	-2.087766667
4669	YMR271C	0.7432	0.75935	0.5364	1.103033333	1.117633333
4672	YMR274C	0.879275	0.748075	0.9415	-0.213466667	-0.7492
4677	YMR279C	-1.2636	-1.66245	-1.459375	-0.690133333	-0.209033333
4679	YMR281W	1.0752	1.08445	0.429025	0.907666667	-0.005166667
4688	YMR290C	1.439575	2.03045	2.2921	-0.688166667	-0.716266667
4690	YMR291W	2.066075	1.887725	0.21785	0.508433333	0.6494
4700	YMR300C	1.358325	1.26355	1.463375	0.1322	-0.854266667
4711	YMR310C	1.399625	1.89075	1.694425	-0.695233333	-1.522666667
4713	YMR312W	-1.067	-0.65045	-1.189625	-1.4554	-0.820733333
4722	YMR319C	1.378625	1.938875	2.10455	-0.9711	-2.306733333
4723	YMR320W	1.473175	2.6988	1.7286	-1.378133333	-2.000866667
4730	YNL001W	1.10285	1.16005	0.949825	-0.0185	-0.144466667
4735	YNL006W	-1.52305	-1.3894	-1.382825	-0.516233333	0.266
4736	YNL007C	-2.159175	-2.5505	-1.64775	-0.5798	-0.318766667
4751	YNL022C	1.796175	1.849075	1.931075	-0.188466667	-1.213366667
4753	YNL024C	5.0331	5.894275	6.662875	2.783066667	-1.145533333
4761	YNL032W	0.24235	0.62	0.3815	0.097066667	-0.976566667
4764	YNL035C	0.151325	0.38885	0.13125	-0.668966667	-1.616433333
4765	YNL036W	5.786375	5.70415	6.00125	6.4525	6.876333333
4771	YNL042W	1.6407	1.996525	1.703275	-0.757566667	-1.0792
4773	YNL044W	-0.6202	-1.181525	-0.511125	0.066733333	-0.503133333
4775	YNL046W	-0.64665	-0.603025	-0.7439	0.7874	-0.027066667
4778	YNL049C	-0.869675	-0.705975	-0.680375	-0.641066667	-0.446466667
4782	YNL053W	1.1517	1.36145	1.11805	-0.309633333	-0.063766667
4784	YNL055C	-0.924725	-1.371025	-1.7257	0.1186	0.2512
4785	YNL056W	-1.446175	-1.178575	-0.471775	0.220133333	-0.268533333
4789	YNL061W	2.157025	2.03095	1.815575	-1.75335	-0.1882
4790	YNL062C	1.008475	1.460125	1.177725	-1.774433333	-1.775833333
4793	YNL065W	3.86495	3.1423	1.264175	-1.587533333	0.015666667
4803	YNL075W	2.46745	3.02635	2.127275	-0.3907	-1.436333333
4804	YNL076W	0.924675	0.99675	0.918975	-0.2778	-0.138733333
4808	YNL080C	0.74385	0.98955	1.415275	0.559766667	-0.670633333
4811	YNL083W	1.9354	1.742475	1.397725	-0.1017	-0.099533333
4820	YNL092W	-1.374825	-1.417375	-1.84365	0.935033333	0.382966667
4835	YNL107W	0.702	1.008325	1.004675	0.668866667	-0.4037
4838	YNL110C	2.77205	2.98	2.81455	0.257233333	-0.869766667
4840	YNL112W	4.252225	5.26635	4.378675	-1.3502	-5.555566667
4841	YNL113W	1.818925	1.704575	1.022375	-0.666933333	-1.4034
4842	YNL114C	0.959975	1.229	0.803375	0.575133333	-1.5234
4843	YNL115C	-0.786925	-0.952	-1.482525	0.005333333	0.341666667
4847	YNL119W	2.495925	2.783675	2.33105	0.3395	-0.678566667
4848	YNL120C	2.4298	2.706525	2.51905	0.256866667	-0.491066667
4851	YNL123W	1.532625	2.070625	1.143625	-0.119266667	-1.233966667
4852	YNL124W	2.897325	3.013625	2.754325	0.0391	-0.372233333
4853	YNL125C	0.7907	0.90345	0.690075	0.219966667	0.2551
4858	YNL130C	-1.3244	-1.321525	-1.37375	0.089666667	0.413
4862	YNL134C	-1.272775	-1.1872	-1.526875	1.180866667	1.1072
4865	YNL137C	1.6567	0.955	1.69085	1.993933333	0.345033333
4871	YNL143C	1.640825	2.408525	1.636125	0.779	-0.412066667
4872	YNL144C	1.16955	1.186775	0.1007	-0.107366667	-0.0367
4876	YNL148C	-1.0335	-0.8673	-1.046925	-0.190733333	-0.7579
4887	YNL159C	-1.951375	-2.05305	-1.4556	0.5986	-0.050733333
4890	YNL162W	-0.519825	-0.766575	-1.9256	0.186	-0.918366667
4892	YNL164C	1.704925	1.3403	0.967275	0.188666667	-0.221633333
4895	YNL167C	0.753025	1.28635	1.129225	-0.1004	-0.6607
4897	YNL169C	-0.716525	0.4413	0.9616	0.8359	-0.243433333
4902	YNL174W	2.267125	2.457725	2.31165	-0.5702	-0.7009
4903	YNL175C	2.357825	3.719025	3.021625	-0.593433333	-2.711
4911	YNL183C	1.5657	0.7975	0.794275	-0.184066667	-1.084533333
4912	YNL184C	0.815875	0.756925	0.516575	0.8067	-0.826066667
4914	YNL186W	1.0867	1.00055	0.767575	0.5758	-0.167233333
4915	YNL187W	-0.696575	-1.05965	-1.207275	-0.5625	0.1136
4919	YNL191W	0.5698	0.89555	0.892575	-0.401333333	-1.186033333
4928	YNL200C	-1.558075	-2.133775	-2.960025	1.309966667	1.990766667
4931	YNL203C	0.24845	0.241475	0.358975	1.2375	0.574433333
4933	YNL205C	1.6399	2.3754	2.010325	-0.3268	-1.382533333
4935	YNL207W	1.289425	2.2318	1.600475	-1.134666667	-1.058933333
4936	YNL208W	-1.5634	-1.681775	-1.6332	1.482366667	1.973666667
4939	YNL211C	1.02095	1.155775	0.60185	-0.300533333	-0.3391
4941	YNL213C	1.391575	1.4119	1.12115	0.003066667	-0.626633333
4945	YNL217W	-0.442825	-0.467225	0.5952	-0.7429	-1.592633333
4949	YNL221C	1.262425	1.475575	0.976625	-0.922233333	-0.212133333
4951	YNL223W	0.6619	0.89165	0.770875	0.591333333	-0.9284
4960	YNL232W	1.9651	1.532075	1.910425	0.694633333	-0.305766667
4962	YNL234W	3.829225	2.86725	3.395275	1.326033333	-0.573966667
4967	YNL239W	-0.7962	-0.470425	-0.5214	-0.234	1.3668
4968	YNL240C	1.683925	1.7393	2.596325	-0.334933333	-1.005633333
4976	YNL248C	1.93005	2.226025	2.6249	-0.597566667	-1.366
4979	YNL251C	2.3534	3.235225	2.665175	-0.054766667	-0.151
4980	YNL252C	1.071225	0.557325	0.566725	0.189833333	-0.0294
4984	YNL256W	0.43685	1.07145	1.961575	0.178533333	-1.525466667
4989	YNL261W	0.178775	0.824325	0.343475	0.485666667	0.0337
4993	YNL265C	0.907425	1.1523	1.15235	0.128466667	-0.432466667
5003	YNL275W	1.80075	2.126675	2.0038	0.687066667	-0.0303
5005	YNL277W	1.155375	1.1656	1.550025	0.245866667	-0.433833333
5009	YNL281W	-1.68065	-1.334675	-1.228725	0.268466667	-1.1857
5010	YNL282W	1.0626	1.686925	1.76815	-0.279	-0.987033333
5023	YNL295W	0.87995	1.03845	0.670325	-0.106966667	0.262733333
5024	YNL296W	1.07925	0.77015	0.742733333	-0.19415	-0.81195
5027	YNL299W	1.627175	2.29035	1.38255	-0.639033333	-0.777166667
5028	YNL300W	-1.09055	-2.024	-2.01665	0.054833333	2.169166667
5032	YNL304W	-2.211325	-2.2294	-1.945275	-0.5695	0.345233333
5033	YNL305C	-2.427625	-3.430225	-3.54475	0.588733333	1.024333333
5038	YNL310C	-1.268675	-1.964225	-1.966225	0.2852	-0.172333333
5040	YNL312W	-0.96715	-1.19915	-1.9216	-0.4264	-0.656666667
5041	YNL313C	1.025075	1.041725	0.920425	-0.3976	-1.069133333
5042	YNL314W	-1.10875	-0.553025	0.084	0.3269	-1.033133333
5045	YNL317W	1.65575	1.325375	0.91685	0.273433333	-0.266266667
5049	YNL321W	-0.9619	-1.101675	-1.357275	-1.136166667	0.4278
5061	YNL333W	-0.7372	-0.7208	-0.6901	0.3787	-0.036433333
5062	YNL334C	-1.02175	-1.11775	-1.1815	0.265133333	-0.393566667
5071	YNR004W	0.80355	1.362075	1.5983	1.238933333	-0.5686
