SPOT	Gene Symbol	15m	30m	60m	90m	120m
3210	YJL217W	-1.104525	-1.3724	-2.17225	-1.79025	0.086825
3212	YJL219W	0.759375	0.329825	0.349525	0.188975	-0.24565
3220	YJR003C	0.7039	0.724975	0.974875	-0.2205	0.002725
3227	YJR010C-A	-0.701475	-0.89295	-0.4418	0.2573	-0.043175
3231	YJR013W	-0.73915	-1.0365	-0.822175	-0.313125	-0.026975
3237	YJR019C	0.76265	0.382033333	0.5417	0.7545	-0.780866667
3239	YJR021C	-0.767325	-0.600175	-0.44055	-0.5514	-0.2798
3243	YJR025C	-0.4866	-0.041525	1.558175	2.978625	0.5376
3258	YJR040W	0.803075	0.51355	0.848825	1.3852	0.824625
3265	YJR047C	-0.78515	-1.029125	-0.91465	-0.74445	0.28285
3266	YJR048W	-0.839375	-1.164725	-1.057325	-0.335375	1.312725
3269	YJR051W	0.387425	0.944775	0.6644	0.157666667	-0.307375
3273	YJR055W	1.280675	2.576975	1.38	-0.0375	-0.228125
3274	YJR056C	1.68555	2.511025	1.471975	0.284675	-0.134925
3279	YJR061W	-0.673375	-1.137625	-0.4375	0.109375	0.4706
3291	YJR073C	-0.986125	-0.681725	2.755075	3.142075	1.186775
3297	YJR079W	0.671875	1.553875	0.97945	-0.068675	0.131875
3305	YJR088C	-0.881625	-0.490725	-0.776375	-0.631175	-0.799675
3310	YJR093C	1.27705	1.619175	1.095475	0.3611	-0.081
3313	YJR095W	-0.929625	-0.3865	-1.143025	-0.29605	0.604575
3327	YJR109C	0.004125	0.2536	1.342575	0.981325	1.1245
3329	YJR111C	1.476025	2.94695	2.383775	-0.086375	-0.14165
3336	YJR118C	-0.728025	-1.27105	-1.722225	0.094625	-0.44805
3340	YJR122W	-0.377625	-1.13635	-0.893375	-0.443725	-0.366025
3347	YJR129C	-0.21635	-0.271525	-0.8758	-0.2693	0.57775
3349	YJR131W	0.084275	0.188925	0.561175	0.4246	0.59995
3379	YJR161C	-0.659975	-1.8508	-2.230875	-1.9433	-2.165475
3382	YKL002W	-0.196775	-0.8207	-1.146925	0.581675	0.4366
3388	YKL007W	-0.51105	-1.113425	-1.5675	-0.38535	-0.483
3390	YKL009W	1.77005	2.7641	1.568575	0.011	-0.42265
3392	YKL011C	0.213175	0.681925	0.348475	-0.218575	0.3213
3394	YKL013C	-0.719075	-0.780725	-0.853375	-0.31515	-0.342525
3402	YKL021C	0.346	0.806975	0.2639	-0.25955	0.2554
3407	YKL026C	0.41225	0.99725	0.67635	0.541225	0.06145
3414	YKL033W	0.680675	0.271675	0.1649	0.825575	0.16965
3442	YKL061W	0.6376	1.42805	1.132575	0.717175	0.323075
3450	YKL069W	-0.76955	-0.9704	-0.962875	-0.99035	0.62805
3463	YKL082C	1.18165	2.00855	1.32385	-0.80575	-0.73105
3477	YKL096W	0.840275	1.250775	1.376975	3.427125	2.73145
3481	YKL099C	1.240075	2.5471	1.326775	-0.395475	-0.2857
3485	YKL103C	-1.0214	-1.950175	-0.91335	0.246125	-0.424325
3492	YKL110C	0.861725	0.43395	-0.763825	-1.259875	-0.854925
3498	YKL116C	-0.212475	-0.4489	-0.32425	0.07785	0.246125
3499	YKL117W	-0.151175	-0.2113	-1.0773	-0.241225	-0.705775
3501	YKL119C	-0.784275	-0.551025	-0.666725	0.07285	-0.251
3523	YKL141W	-0.587425	-0.9042	-1.0381	-0.3966	-0.2258
3524	YKL142W	-1.3378	-2.41455	-2.755475	-0.419575	0.026625
3526	YKL144C	-0.7825	-0.58005	-1.173125	-0.839275	-0.437975
3535	YKL153W	-0.7284	-1.211875	-1.45665	-0.006575	0.800975
3550	YKL169C	1.296475	1.892375	1.674275	0.58585	0.0941
3551	YKL170W	0.4991	1.640025	0.86585	0.5319	0.577225
3553	YKL172W	0.803725	1.309725	1.04035	-0.651325	0.54845
3563	YKL182W	0.067175	-0.302333333	-0.407625	-0.880425	-2.2258
3580	YKL201C	-0.458475	-0.35255	-1.01645	-0.311275	0.778825
3585	YKL206C	-0.825375	-0.30555	-0.733975	-0.558925	-0.587975
3600	YKL221W	-1.211875	-1.36825	-1.147025	-1.02515	-0.7755
3602	YKL223W	0.92585	0.93815	0.8047	-0.4542	-1.398975
3610	YKR006C	0.731575	1.26695	0.142325	-0.4855	-0.1713
3616	YKR012C	-0.624375	-1.410625	-1.163975	-1.486325	0.672266667
3618	YKR014C	-0.3108	-0.588225	-1.0607	-0.108025	-0.393525
3624	YKR020W	-0.88235	-0.81575	-0.784425	-0.831925	-0.2631
3626	YKR022C	-1.1161	-0.6539	-1.114975	-0.7983	-0.2962
3629	YKR025W	0.809775	1.1045	0.158175	-0.3399	0.1486
3639	YKR035C	0.593825	1.2984	0.73315	0.0359	-0.1517
3641	YKR037C	-0.891975	-1.178866667	-1.37885	-0.305075	0.07325
3643	YKR039W	1.6472	1.45025	0.162775	0.23715	-0.42345
3654	YKR050W	-0.17725	0.47975	0.07625	0.552725	-0.067
3655	YKR051W	1.07	0.88565	0.922275	0.271025	0.025725
3660	YKR056W	0.8378	0.9074	0.9995	-0.47075	-0.26435
3670	YKR066C	-0.45545	-0.702275	-0.635925	-0.400375	0.796425
3672	YKR068C	-0.70885	-0.523325	-1.2223	-0.8483	-0.169075
3674	YKR070W	-0.346675	-1.35145	-2.2533	-1.3607	-0.48605
3678	YKR074W	-0.66605	-0.643825	-0.588775	-0.17275	0.2382
3679	YKR075C	6.22475	1.76965	-1.1957	-1.14785	1.180825
3681	YKR077W	-1.444325	-2.229975	-1.506075	0.63005	0.1807
3683	YKR079C	0.487425	0.442675	1.124875	-0.2578	0.14935
3685	YKR081C	1.92635	2.5782	1.755875	-0.3999	-0.13395
3691	YKR087C	1.1366	0.83625	0.672	-0.003	0.31215
3695	YKR091W	-0.41765	-0.8263	0.041925	0.160375	0.15715
3748	YLL038C	-0.0704	-0.0829	-0.333875	-0.407425	-1.1762
3762	YLL052C	-0.9131	-1.533625	-0.832025	-0.6761	-1.157325
3772	YLL062C	-0.831125	-0.8392	-1.104825	-0.698	-0.98415
3781	YLR004C	0.014975	0.523225	0.758475	0.953375	0.229375
3795	YLR018C	-0.631075	-0.35875	-0.846266667	-0.587033333	-0.125033333
3802	YLR025W	-0.806975	-0.4898	-0.812075	-0.74085	-0.67055
3807	YLR030W	-0.24765	-0.192125	0.547975	0.756	-0.05845
3819	YLR042C	1.0094	0.51195	-0.29935	0.702325	1.580125
3822	YLR045C	0.0096	-0.559925	0.2121	0.031225	0.248725
3826	YLR049C	-1.40145	-2.286275	-2.03445	0.468125	-0.6825
3828	YLR051C	1.09795	2.138825	0.8437	-0.314825	-0.891
3838	YLR061W	-0.49995	-0.244625	0.76485	0.32245	0.881475
3844	YLR067C	1.151925	2.407125	2.090675	0.6591	0.375
3852	YLR075W	-1.219525	-1.492075	-1.33285	-0.356775	-0.576925
3853	YLR076C	-1.1757	-1.378025	-0.7116	0.174875	0.033725
3872	YLR095C	-0.3766	-1.148475	-0.517325	0.0192	-0.272875
3876	YLR099C	0.954675	1.257	1.223075	-0.225225	0.04795
3881	YLR104W	-0.839875	-0.4643	-0.5532	-0.2302	0.8661
3884	YLR107W	1.484875	2.081425	0.432575	-0.476125	-0.6864
3886	YLR109W	-0.7996	-1.049675	-1.646175	-0.402975	0.929
3889	YLR112W	-0.605625	-0.8847	-1.096525	-0.661025	-0.08445
3894	YLR117C	0.66645	0.2923	0.706075	0.0982	0.918
3898	YLR121C	0.796025	-0.10785	1.185875	1.0398	-0.061075
3899	YLR122C	1.0928	0.853	1.512866667	0.31465	-0.628825
3902	YLR125W	-0.624025	-0.080233333	-0.8907	-0.974575	-0.33155
3905	YLR128W	-0.89755	-0.992425	-1.6667	-1.054275	-0.5984
3920	YLR143W	0.773475	0.9321	0.688025	0.53755	0.463175
3942	YLR165C	0.2628	1.109575	0.3772	-0.1038	-0.133875
3945	YLR168C	-1.37675	-0.81415	0.62285	0.4564	0.639075
3956	YLR179C	-0.851425	-0.792425	-1.289825	-0.847975	-0.154425
3958	YLR181C	-0.711625	-1.1491	-1.515325	-0.469025	-0.41285
3960	YLR183C	-0.66325	-1.921075	-1.2559	0.94005	0.011775
3973	YLR196W	1.0608	1.457225	1.314366667	-0.45765	-0.142275
3988	YLR211C	-0.606	-0.79135	-0.688675	-0.70515	-0.86325
3998	YLR221C	1.08295	2.4259	1.604075	-0.43535	-0.61585
4008	YLR231C	-0.96175	-0.706925	-0.819575	-0.79875	0.111725
4009	YLR232W	3.320225	0.2835	-0.160425	-0.229975	1.694375
4010	YLR233C	-0.5836	-0.660825	-0.39765	-0.06465	-0.1632
4028	YLR251W	0.177425	0.64725	0.220625	0.2589	-0.0163
4030	YLR253W	0.111225	0.68445	0.507625	0.1804	0.28065
4031	YLR254C	1.203375	1.859425	0.8524	0.36485	-0.305175
4040	YLR263W	-0.80895	-0.9866	-0.41105	-0.142275	0.4446
4041	YLR264W	-1.164175	-1.236925	-0.7628	0.118425	0.6631
4044	YLR267W	0.170625	1.01795	0.5705	0.0739	0.5298
4051	YLR274W	0.202875	-0.074075	1.077575	0.3993	-0.247425
4052	YLR275W	0.308975	1.46295	0.721675	0.69325	0.379075
4075	YLR297W	-1.785875	-1.8755	-0.92905	0.347225	1.35995
4095	YLR317W	-0.969425	-0.73015	-0.666	-0.359825	0.04265
4121	YLR343W	0.694175	0.767725	1.271175	0.8753	-0.004
4136	YLR358C	-0.765125	-0.28185	-0.5325	0.372175	-0.33795
4147	YLR369W	-1.465925	-1.003775	-1.235975	-1.100775	-0.10335
4148	YLR370C	-0.7744	-1.531325	-0.768475	-1.254875	0.1663
4170	YLR392C	0.552975	1.016375	0.682025	-0.2528	-0.25685
4189	YLR411W	1.105775	1.021775	0.188075	-0.6575	-0.006375
4192	YLR414C	-1.359725	-2.1048	-0.00705	-0.09975	0.5999
4209	YLR431C	0.223675	1.037666667	0.344075	-0.100475	0.30995
4211	YLR433C	0.160125	0.392125	0.451375	0.627325	0.36045
4220	YLR442C	0.1871	0.73135	0.926375	0.13315	0.192475
4227	YLR449W	1.284625	1.533625	1.046925	-0.322675	-1.224425
4238	YLR460C	-0.383425	-0.433275	-0.69125	-0.454625	-0.0498
4244	YLR466W	-0.519925	-0.980625	-0.2351	0.61395	-0.39765
4246	YML001W	-0.5015	-1.07675	-0.927575	-0.110025	0.083925
4247	YML002W	-0.1026	0.22795	0.7477	0.20895	0.3764
4252	YML007W	0.77265	0.305075	0.59275	0.259225	0.62865
4259	YML012C-A	-0.13195	-0.0949	-0.417275	-0.296775	-0.690625
4266	YML018C	1.0301	1.581375	1.448025	-0.03035	-0.518425
4271	YML023C	0.62475	0.2956	0.673775	0.110625	0.21575
4273	YML025C	0.407	0.291833333	0.1704	0.344425	0.507025
4275	YML027W	-1.0716	-0.748075	-0.7335	1.064475	-0.48985
4276	YML028W	-0.686275	-1.35565	-2.1151	-0.803425	-0.4079
