SPOT	Gene Symbol	15m	30m	60m	90m	120m
5	YAL005C	-1.34015	-1.00564	-1.5011	1.40955	-0.41224
8	YAL009W	0.95165	0.66026	0.67175	0.379075	-0.215275
24	YAL025C	2.9121	2.246	2.46865	-0.73388	-0.67448
33	YAL034C	0.653875	1.08842	0.902325	-0.2215	-0.14354
39	YAL038W	0.6936	0.46106	0.124425	1.47424	1.3716
40	YAL039C	1.158925	1.22942	1.54305	-0.5051	0.48504
46	YAL044C	-0.926125	-2.04742	-2.2301	1.064325	2.34306
56	YAL056C-A	-0.666025	-0.7846	-0.456725	-0.29044	-0.23916
59	YAL059W	2.158475	2.27324	2.814225	-1.55642	-0.50596
60	YAL060W	-0.87445	-0.9397	-1.63345	1.0266	1.66626
61	YAL061W	0.3249	-0.1796	-0.397475	2.14112	1.9295
63	YAL063C	-1.46105	-1.5028	-1.34925	0.71524	1.37506
69	YAL068C	0.334925	0.99474	1.8139	-0.11102	-0.64054
79	YAR015W	-0.2748	-0.93062	-1.688425	-0.9681	1.42482
107	YAR071W	0.44065	0.45246	0.18195	1.3436	4.22532
116	YBL005W-A	-0.92155	-1.64598	-1.103475	-0.87806	-2.03208
118	YBL006C	0.61855	-0.002475	0.986275	0.40204	1.14374
122	YBL010C	-0.5036	-1.22844	-1.253125	1.26522	-0.46616
123	YBL011W	1.041525	1.00008	1.77325	0.27792	-0.08672
128	YBL016W	1.81585	1.2	0.564	0.63048	0.59154
129	YBL017C	1.592875	0.74054	1.07775	0.4061	0.65434
131	YBL019W	-0.92815	-0.51864	-0.928	-0.97768	-1.24176
140	YBL028C	1.537475	1.07648	2.4125	-1.1968	-0.5809
146	YBL034C	-0.743775	-0.76076	-0.540975	-0.3376	-0.67786
147	YBL035C	-0.9219	-1.35636	-1.9148	0.8113	-0.20758
150	YBL038W	3.14865	1.8595	2.078625	0.03678	0.7727
152	YBL040C	-1.2712	-1.94598	-2.096	-0.05008	0.57582
158	YBL046W	0.90425	0.2268	0.142425	0.4644	-0.37384
163	YBL051C	-1.446375	-1.21834	-0.64135	-0.66994	-0.6066
166	YBL054W	1.700075	1.71356	2.13135	-1.68024	-0.57252
174	YBL062W	1.0974	1.71718	0.80015	0.60092	0.09818
176	YBL064C	-0.9358	-0.83442	-1.5814	1.02162	0.28954
177	YBL065W	0.9382	1.85552	2.30655	0.79118	0.71828
193	YBL081W	2.560325	2.58456	2.6773	-0.12844	0.1563
204	YBL092W	-0.96565	-0.863675	-0.739625	-0.179375	-0.20156
205	YBL093C	2.2513	1.95944	1.60835	-0.70368	-0.05404
207	YBL095W	-1.58125	-1.25784	-1.683575	-0.31456	0.53108
210	YBL098W	-0.602875	-0.67748	-0.7277	0.08824	0.93512
214	YBL101W-A	-1.468275	-1.85608	-2.661675	-2.17138	-2.34926
216	YBL102W	-1.186475	-0.98362	-0.56875	0.36412	0.10238
217	YBL103C	0.336525	0.68356	1.248825	-0.0028	0.10664
228	YBR002C	1.0831	1.19048	0.82695	-0.39834	-0.40222
229	YBR003W	1.0357	1.413	0.997375	0.2465	0.00336
237	YBR011C	0.42155	-0.51916	-0.905033333	0.9229	1.55908
238	YBR012C	-0.220475	-0.38566	0.114475	-2.27144	-2.21418
254	YBR026C	-0.601725	-0.6271	-1.5518	1.09852	-0.18764
255	YBR027C	0.645525	1.398	1.89785	-0.3651	0.70384
256	YBR028C	0.2218	0.83382	1.375325	0.05472	0.20428
258	YBR030W	1.339	1.72292	1.4586	-0.1447	-0.19232
259	YBR031W	-0.48845	-0.8789	-1.19815	1.25456	0.80704
261	YBR033W	3.760033333	2.960825	3.12475	0.112475	-0.679233333
262	YBR034C	1.886675	2.48236	2.881775	-0.8455	-0.55952
263	YBR035C	-0.335075	-0.54438	-0.1137	1.83602	1.2373
271	YBR043C	1.412925	1.16782	1.7264	-0.4708	0.26806
276	YBR048W	-0.73105	-0.71456	-1.136725	-0.03742	0.24498
278	YBR050C	1.67615	1.60522	1.6889	-0.8408	0.59542
279	YBR051W	1.9673	0.83372	1.0202	0.21086	0.62282
280	YBR052C	0.26505	-0.55192	-0.57475	1.11616	1.09566
281	YBR053C	-0.64895	-1.30088	-2.491166667	1.38736	1.23034
282	YBR054W	-1.475675	-1.78202	-2.315125	0.36174	-0.18382
284	YBR056W	0.1713	-0.5779	-1.12615	1.15068	0.6646
285	YBR057C	1.527675	1.3199	0.854866667	0.31408	0.38584
289	YBR061C	0.193575	0.26848	0.2317	-0.52364	-0.88728
294	YBR066C	1.2751	0.5424	-0.1679	-0.74336	-0.0218
295	YBR067C	1.938875	2.5502	2.89075	-2.26884	-4.81368
297	YBR069C	1.390225	0.99796	0.368775	0.42918	0.18784
298	YBR070C	-0.26375	-1.13322	-1.4491	0.82844	0.1549
299	YBR071W	-1.264525	-1.08688	-0.6305	0.60212	-0.44566
300	YBR072W	-0.84155	-1.51136	-2.176725	1.1881	0.31068
301	YBR073W	0.719575	0.48644	0.629975	1.03014	0.84518
304	YBR077C	-0.1827	-0.5708	-1.062275	-0.011025	0.6658
310	YBR083W	-0.769275	-2.33844	-2.77155	1.46724	1.06062
316	YBR088C	-0.162875	-0.82866	-0.794875	1.86822	-0.10118
322	YBR093C	0.1274	0.21916	0.5772	1.11284	1.99764
325	YBR096W	-0.993275	-1.97426	-1.888675	0.31154	0.26924
332	YBR104W	1.16345	2.25248	2.913825	-0.69156	-0.47828
333	YBR105C	5.318975	3.99208	2.4792	-2.17406	0.3473
337	YBR109C	-0.4254	-0.66902	-0.622175	0.2697	-0.38002
339	YBR111C	-0.647275	-0.51794	-0.571425	1.65586	0.69296
350	YBR122C	1.17525	1.02764	1.486175	0.66844	0.24936
354	YBR126C	0.005575	-0.28444	-0.60665	1.50912	0.83874
355	YBR127C	-0.25065	-0.34606	-0.489275	0.90296	1.05864
369	YBR141C	1.863075	1.54754	1.02855	-0.68082	-0.2441
371	YBR143C	0.316325	0.59192	0.474375	0.44114	0.47908
374	YBR146W	1.369925	1.21498	0.796175	0.2705	-0.35586
375	YBR147W	0.575325	1.35114	1.78325	0.4944	0.98708
377	YBR149W	-0.4134	-0.71728	-0.977775	2.13145	1.04272
379	YBR151W	-0.754125	-0.68638	-0.6586	0.92766	-0.00012
382	YBR154C	1.267825	0.87152	0.858325	-0.847775	-0.41752
383	YBR155W	1.9583	1.27642	1.156975	-1.324675	-0.76196
384	YBR156C	-0.51655	-0.9186	-0.76865	-0.08645	0.05962
387	YBR159W	-0.376425	-0.45558	-0.772225	0.59244	0.55456
392	YBR163W	0.604025	0.862	1.41095	-0.00892	-0.4056
394	YBR165W	1.381675	1.05108	1.358575	0.22058	0.46936
395	YBR166C	0.8195	0.84028	0.556975	0.2763	0.11314
405	YBR176W	-1.146275	-0.36558	-0.135725	-0.08114	0.37028
425	YBR196C	-0.357975	-0.53152	-1.09835	1.245425	1.6848
440	YBR211C	0.55345	0.7293	1.164925	-0.26628	-0.06568
447	YBR218C	0.53755	0.74376	1.0388	0.91264	0.57358
462	YBR233W	0.863025	0.46122	0.367675	0.29824	-0.12632
464	YBR235W	0.741525	0.886925	0.788975	0.65608	0.25616
465	YBR236C	-0.53645	-0.73052	-1.16695	0.47402	0.37528
467	YBR238C	0.72055	1.0452	1.5366	-0.86962	-0.3822
473	YBR244W	-1.207725	-1.4685	-1.68185	0.83836	-0.77436
476	YBR247C	0.245975	0.80858	0.155425	-1.93386	-0.81686
478	YBR249C	1.120675	1.09998	1.918825	1.25254	0.38342
486	YBR257W	1.022825	0.05556	0.653075	-0.85034	-0.448
490	YBR261C	-0.5999	-0.71688	-0.871025	-0.54796	-0.59234
492	YBR263W	-0.2657	-0.681575	-0.525675	-0.22394	-0.31004
495	YBR266C	1.888975	1.73086	1.544825	-0.29862	0.40078
496	YBR267W	2.7896	2.42036	2.9417	-1.01668	-0.70952
498	YBR269C	-0.6542	-0.72448	-0.560275	-0.02978	0.03914
500	YBR271W	1.802375	1.24758	1.889675	-1.0159	-0.71832
507	YBR278W	-0.7042	-0.61652	-0.447275	0.19006	-0.27394
511	YBR282W	1.106075	0.709775	0.858325	0.05654	0.36358
522	YBR293W	0.746775	1.1798	1.43205	-0.66958	-0.20676
526	YBR297W	2.30735	2.1307	1.724775	-1.3871	0.06332
531	YBR302C	-0.094175	-0.13334	-0.554	1.00326	0.8175
540	YCL010C	0.416575	-0.048175	1.162825	0.93446	0.46536
548	YCL020W	-0.754975	-1.81174	-1.640175	-1.72026	-1.93462
550	YCL022C	-1.3316	-1.24228	-0.798775	2.39162	0.5812
555	YCL026C-A	1.234925	2.20542	3.27395	0.01956	0.45386
560	YCL031C	2.17655	1.89584	1.385125	0.01778	-0.66164
561	YCL032W	1.0498	1.07048	0.49605	0.79978	0.39436
562	YCL033C	-0.9883	-1.38358	-1.222825	0.92492	1.2269
564	YCL035C	-0.861825	-1.16078	-1.218825	1.5104	1.51268
568	YCL039W	1.1682	1.35866	1.3644	0.6519	0.38396
569	YCL040W	-0.231125	-0.2737	-1.290725	3.08014	2.38786
576	YCL047C	-0.9643	-0.974675	-0.8523	0.07965	0.02678
578	YCL049C	0.63715	0.77582	0.948325	1.17268	0.895
579	YCL050C	-1.449775	-1.32766	-1.539625	0.57248	-1.67362
582	YCL053C	3.4422	3.4386	3.0633	-0.6162	-0.075633333
583	YCL054W	2.280825	2.2672	2.626	0.05396	0.32082
584	YCL055W	1.56945	-0.12072	-0.81155	1.63458	1.7869
588	YCL059C	1.21865	0.96832	1.262725	-1.95325	-0.65314
589	YCL061C	-0.90355	-1.09666	-1.338425	0.64554	-0.46482
592	YCL064C	1.05675	0.4845	0.603325	-5.1868	-0.13952
613	YCR001W	2.27345	1.84526	0.947025	1.04785	0.58074
615	YCR003W	1.3412	0.83602	0.385275	-0.03835	0.60816
616	YCR004C	-0.8609	-0.92822	-1.07315	1.33114	1.43964
617	YCR005C	-0.605175	3.0921	0.91685	-0.69392	1.70146
621	YCR009C	-1.003725	-1.38524	-1.544175	1.04144	0.2815
623	YCR011C	-0.426025	-0.51562	-0.85435	0.60556	0.15338
628	YCR016W	1.94245	1.72604	1.2115	-1.1837	-0.94286
632	YCR020C	-1.457525	-1.25488	-0.537325	-0.5252	0.07618
633	YCR020C-A	-0.9121	-1.44734	-1.218975	1.07304	1.04128
642	YCR028C	-1.42545	-0.9077	-0.504025	0.7488	0.5789
648	YCR034W	-0.478925	-0.2363	-0.5665	-0.64678	0.02692
661	YCR047C	1.227925	1.77404	1.515225	-0.73054	0.06294
668	YCR054C	1.29715	1.03372	0.9663	-0.16518	-0.88172
670	YCR057C	1.245775	1.1699	1.527025	0.2232	-0.11798
671	YCR059C	-0.17245	-0.71148	-0.480725	0.46986	0.91408
682	YCR072C	1.955475	1.75668	1.721925	-1.1798	-0.29696
686	YCR075C	-0.756875	-0.93252	-1.079725	0.5313	0.69446
713	YCR103C	1.64365	1.97276	1.464175	0.16978	-0.52882
721	YCRX04W	2.832166667	2.4333	1.8234	-0.115333333	-0.302233333
729	YCRX12W	1.325633333	1.4599	1.0208	-0.208233333	0.073133333
738	YDL001W	0.2434	0.65888	0.355425	-0.6013	-0.47794
739	YDL002C	0.5956	1.18664	1.3508	-0.21144	0.10996
740	YDL003W	-1.436725	-1.4202	-1.807925	1.27348	-0.23272
750	YDL013W	1.815175	1.7012	1.497575	0.21918	0.3875
753	YDL016C	1.4695	1.49414	0.8664	0.23815	0.27332
754	YDL017W	1.31915	1.2286	0.851275	-0.3512	-0.78494
755	YDL018C	-1.6855	-2.78536	-2.7974	1.27596	0.26236
757	YDL020C	2.876275	2.63644	2.4562	0.44082	0.53686
759	YDL022W	0.552975	0.07386	-1.641925	1.69528	2.44338
761	YDL024C	0.01085	-0.16134	0.124875	0.56962	1.1893
766	YDL029W	-1.366	-1.43432	-2.0869	0.87454	0.607
768	YDL031W	1.546875	2.07064	2.333925	-0.73958	0.35858
776	YDL039C	4.5601	4.22868	3.590675	-2.31842	-1.5963
786	YDL049C	2.1846	3.47938	3.85995	-1.01462	0.04942
790	YDL053C	0.789525	0.50184	0.781475	1.02786	0.47698
792	YDL055C	-0.085125	-0.20926	-0.50195	1.737925	2.36618
797	YDL060W	1.028975	1.1314	1.29305	-0.93154	-0.58904
803	YDL066W	-1.316025	-1.01992	-0.649525	0.27066	-0.96794
825	YDL088C	-0.52355	0.11264	-0.0339	-0.7996	-0.52706
832	YDL095W	-1.0425	-0.5446	-1.238475	0.19026	0.03594
835	YDL098C	-0.305225	-0.0558	0.380975	-1.09858	-1.29058
837	YDL100C	-0.467425	-1.0992	-0.566075	1.07176	-0.59894
843	YDL106C	-1.477275	-0.89475	-0.85535	-0.44948	-0.77456
848	YDL111C	1.762825	1.5309	1.464625	-0.8774	-0.15754
851	YDL114W	0.829525	1.1858	1.00485	-0.1303	-0.45538
857	YDL120W	-0.515775	-1.055775	-0.857	0.47808	0.05586
861	YDL124W	-2.256175	-2.33326	-2.7627	4.2479	0.38024
864	YDL127W	-0.551	-0.82336	-0.502375	1.26736	-0.39364
867	YDL130W	-0.726075	-1.42206	-1.010175	-0.88278	0.08936
872	YDL134C	1.852875	1.27194	1.244125	0.7205	0.06088
873	YDL135C	-0.743575	-1.3843	-1.491475	0.602775	-0.00726
875	YDL137W	-0.092625	-0.9648	-0.5186	0.939825	1.35666
885	YDL147W	0.719475	0.86126	0.95135	-0.66874	-1.2892
888	YDL150W	1.3669	2.42768	1.80965	-0.51844	-0.68326
889	YDL151C	1.844075	2.3302	1.894833333	0.35256	-0.55652
891	YDL153C	1.088225	1.3284	1.28425	-1.506475	-1.01386
892	YDL154W	-0.561925	-0.72378	-0.601375	0.33808	0.16998
897	YDL159W	-0.003625	0.23694	0.484575	-1.55708	-1.28944
903	YDL165W	-0.5207	-0.99884	-0.7604	-0.03998	-0.15616
911	YDL173W	-0.585275	-0.53588	-0.6841	-0.1901	0.36548
914	YDL176W	-0.539875	-0.1831	-0.10305	-0.64646	-0.99346
917	YDL179W	-1.285275	-0.87566	-1.19895	0.51918	-1.81974
920	YDL182W	0.46315	0.74774	1.5434	-0.56922	0.1809
921	YDL183C	1.713675	2.11106	2.5625	0.0291	-0.73202
931	YDL193W	-0.077175	-0.12185	-0.03265	-0.361575	-0.79656
935	YDL197C	-0.3489	-0.61662	-0.695625	0.87584	0.21012
937	YDL199C	0.57935	1.24632	2.31815	0.42952	-0.13478
939	YDL201W	0.89745	1.11802	1.165125	-0.58628	-0.56554
940	YDL202W	1.207725	0.5001	0.45475	-0.23788	-0.50756
943	YDL205C	1.9632	1.33504	1.379325	-0.10558	-0.69056
946	YDL208W	1.557075	1.13006	1.8884	-1.44658	-0.20748
947	YDL209C	2.4962	1.57878	0.985775	-0.33536	-0.47926
949	YDL211C	2.247375	1.2052	0.545325	1.19296	0.60764
951	YDL213C	2.086775	0.901175	1.21945	-1.031	-0.54902
954	YDL216C	-0.485175	-1.3002	-1.136175	0.29384	0.03476
955	YDL217C	1.052375	0.8447	0.98055	-0.12746	0.10576
957	YDL219W	-1.31215	-2.10866	-2.319975	0.2458	-0.1276
959	YDL221W	-1.007125	-0.58442	-1.593566667	1.3399	0.0798
963	YDL225W	1.1026	0.82716	0.716175	0.1801	-0.79172
964	YDL226C	-0.8715	-1.79008	-1.54385	-0.03222	-0.53842
968	YDL230W	0.539925	0.38614	-0.201325	0.66174	0.4084
979	YDL241W	-1.106125	-1.3665	-0.915875	-1.25204	-0.18648
986	YDL248W	-1.26045	-1.02244	-1.170725	0.52804	-0.57252
989	YDR003W	0.9002	1.2121	1.121325	0.44664	0.77952
990	YDR004W	0.3299	0.45904	0.284333333	-0.79526	-0.16808
992	YDR006C	1.707875	1.47072	1.09325	-0.64602	-0.42388
993	YDR007W	0.86085	1.48072	0.77665	0.85414	0.871625
999	YDR013W	1.7151	1.3767	1.187375	0.397525	-0.25254
1002	YDR016C	-1.33035	-1.19866	-1.096525	0.33788	0.46166
1005	YDR019C	-0.45225	-0.7376	-1.52225	0.41548	2.40058
1007	YDR021W	1.779625	1.661	1.57235	-1.27924	-0.84116
1009	YDR023W	-0.2441	-0.0017	-0.908375	1.271925	-1.30344
1011	YDR025W	-1.129225	-1.28068	-1.1757	-0.33344	-0.10088
1018	YDR032C	-0.612	-0.91494	-1.5225	1.17504	1.72508
1019	YDR033W	-2.145825	-1.80844	-2.170225	0.24326	-0.53366
1021	YDR035W	0.614025	2.1522	3.450975	1.1134	-0.10234
1024	YDR038C	0.81115	0.7106	0.9811	-0.74728	-0.68828
1028	YDR042C	3.738825	4.4712	4.830275	1.45734	0.63712
1030	YDR044W	0.97715	1.06724	1.237525	-1.35932	-1.33342
1035	YDR049W	0.195125	0.76105	1.07685	-0.1605	-0.3831
1041	YDR055W	-2.205275	-1.27218	-0.967875	1.69142	-0.87526
1043	YDR057W	0.32295	0.83314	0.868025	-0.74272	-0.76948
1046	YDR060W	1.79835	1.63282	1.97905	-1.2978	-0.9441
1051	YDR065W	-2.6112	-1.53882	-1.771525	0.09816	-0.66986
1052	YDR066C	-0.964225	-1.2032	-1.613925	-0.249675	-0.402
1054	YDR068W	-1.168975	-1.28216	-1.806375	0.45216	-0.04892
1061	YDR075W	3.21845	3.38452	2.78755	-0.52898	-0.69664
1067	YDR081C	1.492625	1.5517	1.7847	-0.0146	-0.29828
1070	YDR084C	-1.270875	-1.71946	-2.092875	0.41676	0.20434
1073	YDR087C	0.757375	1.11178	1.0738	-1.56406	-0.42182
1074	YDR088C	1.186225	1.14276	1.58885	0.03412	0.2774
1079	YDR093W	0.69415	1.03988	0.893475	0.92696	1.01856
1080	YDR094W	1.035325	1.36056	1.065875	1.1053	0.87752
1083	YDR097C	0.1842	-0.389	-0.4503	0.8558	0.20168
1084	YDR098C	-1.26155	-1.2628	-1.158375	-0.63388	-0.66842
1086	YDR100W	-0.689925	-1.03182	-1.45695	0.173875	0.30696
1087	YDR101C	1.89	2.01458	2.04705	-0.62058	-0.58494
1097	YDR111C	0.92365	1.50188	1.0954	0.85154	0.46616
1099	YDR113C	-0.31665	-0.76702	-0.7537	0.54812	-0.08608
1102	YDR116C	1.914725	1.89162	1.671025	0.17155	0.0518
1106	YDR120C	1.084475	1.18452	0.9821	-0.74934	-0.19042
1109	YDR123C	0.5781	1.12516	1.407325	-0.529575	-0.34942
1110	YDR124W	0.392225	1.49812	1.693875	-0.37748	-0.24036
1113	YDR127W	0.308025	0.94354	0.95145	0.96414	0.2029
1116	YDR130C	-1.6984	-1.6435	-1.59465	0.621025	0.54734
1118	YDR132C	-0.9796	-0.27802	-0.991975	0.17186	0.05818
1126	YDR140W	-1.670175	-2.6714	-2.412025	0.18495	-0.01578
1127	YDR141C	-0.305625	-1.26716	-1.30295	0.2708	0.366
1128	YDR142C	0.735925	0.8949	0.750225	-0.05286	-0.36498
1129	YDR143C	0.83685	0.93834	0.498425	-0.87392	-0.61564
1137	YDR151C	1.8685	1.9532	2.062575	0.34536	-0.4843
1139	YDR153C	2.3014	1.49988	0.970075	0.3298	0.21398
1142	YDR156W	0.74135	0.95554	1.3973	-1.02582	-0.15908
1143	YDR157W	0.856725	0.89454	1.811575	-1.62884	-0.48828
1144	YDR158W	-0.2366	0.3933	0.927575	1.86484	0.74932
1150	YDR164C	-1.1371	-0.68438	-0.843975	0.151375	-0.42738
1151	YDR165W	0.018375	0.07066	0.04485	-1.37345	-1.21246
1154	YDR168W	-1.3153	-0.9773	-1.0459	-0.02076	-1.18988
1157	YDR171W	-2.942725	-2.85188	-3.561425	1.49848	1.83916
1159	YDR173C	-0.82925	-1.04554	-1.644775	-0.09524	-0.33848
1160	YDR174W	0.908525	0.9842	1.618975	0.60348	-0.36036
1161	YDR175C	1.426825	0.93246	0.9218	0.36108	0.06252
1165	YDR179C	-2.32725	-1.85055	-1.517525	-0.99646	-0.24122
1167	YDR180W	0.131775	0.85392	1.236775	0.27372	0.43228
1171	YDR184C	2.71185	2.43006	2.33985	-0.95938	-0.97652
1172	YDR185C	1.957375	2.3001	2.23345	0.11812	1.33936
1176	YDR189W	1.39535	0.7766	1.112275	0.75168	0.70922
1178	YDR191W	0.824375	0.732	0.716425	0.01125	0.6721
1179	YDR192C	-0.5856	-0.670675	-0.900575	-0.08712	-0.82008
1181	YDR194C	1.4835	1.68556	2.5145	0.11045	0.08808
1182	YDR195W	2.138525	2.39878	1.75275	-0.15102	0.16472
1184	YDR197W	1.004175	1.08244	0.308575	-0.59176	-0.55242
1185	YDR198C	0.3808	0.48154	0.3392	-0.59614	-0.94642
1188	YDR201W	-0.787	-0.6379	-0.78795	0.472675	0.16682
1191	YDR204W	-1.818475	-0.83712	-1.1064	0.3953	0.2206
1197	YDR210W	-2.547275	-2.28012	-2.1475	-0.63364	-0.58464
1198	YDR211W	-1.01705	-0.48912	-0.640525	-0.481975	-0.44804
1199	YDR212W	0.1087	0.32874	0.465475	-0.735425	-1.10826
1201	YDR214W	-2.316675	-2.46066	-2.462875	-0.77386	-0.46226
1204	YDR217C	0.815125	0.64226	0.818675	0.464275	0.09324
1208	YDR221W	-0.326675	-0.4171	-0.209375	0.89596	0.78732
1210	YDR223W	0.792725	0.56474	1.419475	-0.45786	-0.27576
1211	YDR224C	1.095975	1.04678	2.055125	-1.27946	0.36064
1218	YDR231C	-0.4317	-0.22678	-0.49195	0.64848	0.47442
1220	YDR233C	0.984775	1.02138	1.0664	-0.40058	0.34172
1227	YDR240C	0.78485	1.217975	0.7505	-0.3574	-1.00306
1235	YDR248C	-1.95955	-2.09968	-2.0694	0.8052	0.73166
1242	YDR255C	-0.7147	-1.00868	-0.678425	0.64822	-0.04094
1243	YDR256C	0.561575	1.06586	2.13195	-0.72456	-0.6131
1244	YDR257C	0.6397	0.92206	0.157925	-0.1802	-0.63886
1245	YDR258C	-2.50305	-1.81675	-3.0914	-0.06505	-1.066875
1246	YDR259C	-0.644825	-0.47708	-0.71265	0.89194	0.43632
1259	YDR272W	-1.103425	-1.54548	-2.29165	-0.05878	0.63986
1262	YDR275W	2.7004	2.51932	2.98595	-2.20952	-2.27788
1265	YDR278C	1.427675	1.2197	1.0272	-1.41522	-1.1872
1267	YDR280W	2.0973	1.58328	1.231275	-0.16434	-0.24748
1276	YDR289C	-0.512425	-0.28556	-0.6873	-0.18756	-0.7238
1283	YDR296W	1.631525	0.94516	0.80055	-0.39278	-0.34612
1284	YDR297W	1.654475	1.39588	0.73115	-0.42758	-0.01798
1286	YDR299W	1.78525	1.65246	1.013875	-1.01432	-1.46152
1291	YDR304C	-0.52865	-1.73036	-1.96715	0.53108	-0.18864
1299	YDR312W	1.4892	1.42974	1.323225	-0.72146	-0.57848
1302	YDR315C	-0.41175	-0.421775	-1.338725	0.42994	-0.39496
1306	YDR319C	-1.016425	-1.14358	-1.161625	0.06216	-0.3281
1319	YDR332W	2.466475	2.61545	1.060325	-0.9061	-0.241
1326	YDR339C	1.7196	1.5877	1.708725	-1.2525	-0.91444
1329	YDR342C	3.817525	4.01026	1.242825	-2.347325	0.9988
1330	YDR343C	2.702125	3.16022	1.400125	-2.39642	0.87264
1332	YDR345C	3.489125	4.2013	1.7551	-2.78084	0.64262
1333	YDR346C	1.5382	1.58382	1.8014	-1.2197	0.00688
1335	YDR348C	1.5254	1.4985	1.173775	0.15086	-0.542925
1344	YDR357C	-1.614625	-1.64078	-1.6049	-0.56694	0.1681
1348	YDR361C	1.24165	1.40902	1.3453	-1.6965	-1.26446
1351	YDR364C	1.016825	1.03888	1.05945	-0.83534	-0.83774
1352	YDR365C	1.038825	1.7149	1.4138	-1.0798	-1.57136
1354	YDR367W	-0.9197	-1.16438	-1.077175	-0.18035	0.19182
1355	YDR368W	-0.993725	-1.21568	-2.6174	0.9113	0.64066
1357	YDR370C	1.8085	1.46178	1.252025	-0.08614	-0.53004
1358	YDR371W	1.0448	1.14704	0.93405	0.12294	-0.13472
1362	YDR375C	1.022975	1.11196	0.976525	-0.18445	0.19006
1365	YDR378C	-0.740675	-1.31864	-0.75225	0.45665	1.24832
1368	YDR381W	0.3295	0.20434	0.7205	-0.29792	1.50276
1381	YDR394W	1.495425	1.47598	1.48635	0.18664	-0.39632
1384	YDR397C	1.958975	0.5328	-0.714275	0.28286	0.3009
1385	YDR398W	1.150375	1.1754	0.864425	-0.94875	-0.69912
1386	YDR399W	1.8292	0.86264	0.77795	-0.0568	0.64518
1387	YDR400W	-0.951925	-0.78412	-1.171925	0.53242	-0.36322
1388	YDR401W	0.6201	0.45072	0.29935	0.9077	0.36858
1395	YDR408C	-0.377225	-0.59028	-0.4528	0.46572	1.01218
1398	YDR411C	-1.188925	-1.20475	-1.609025	0.60402	1.22176
1399	YDR412W	1.35905	1.65256	2.10115	-1.3995	-0.7534
1410	YDR423C	-0.762575	-1.2883	-1.39305	-0.31268	0.2856
1415	YDR428C	-1.064025	-0.90072	-1.28	-0.74564	-1.01942
1416	YDR429C	1.095325	1.17066	0.788725	-0.568925	0.4363
1418	YDR431W	0.292675	0.13746	0.6334	-0.367225	0.40722
1435	YDR448W	-1.063075	-0.44188	-0.999525	-1.26546	-0.47954
1436	YDR449C	2.34975	1.52352	1.2053	-0.30332	-0.67358
1452	YDR465C	1.38075	1.50054	1.2074	-1.52438	-0.8025
1453	YDR466W	1.238075	1.1262	0.960025	0.25444	-0.0739
1456	YDR469W	-0.43255	-1.00722	-0.948075	0.60346	0.1145
1457	YDR470C	-1.254925	-0.99496	-0.95495	0.16928	0.49264
1459	YDR472W	-0.52985	-0.31416	-0.722275	-0.94112	-0.47978
1463	YDR477W	0.3964	1.0223	1.700125	-0.84252	0.55916
1464	YDR478W	-1.334025	-1.41242	-1.404175	-0.552325	-0.7894
1466	YDR480W	-0.945425	-0.75338	-1.467125	0.32774	-0.21606
1467	YDR481C	-0.223675	0.76186	1.198625	0.22528	0.90048
1471	YDR485C	0.9755	0.88344	0.9604	0.0645	-0.04018
1473	YDR487C	0.765275	0.67608	1.3829	0.50432	1.3783
1475	YDR489W	1.554475	1.65566	1.58745	1.05394	-0.1702
1476	YDR490C	1.3899	1.23096	0.988325	-0.026175	0.2765
1478	YDR492W	5.038525	5.26724	4.739225	-4.48546	-4.24872
1480	YDR494W	0.930775	0.98454	0.9967	-0.38052	-0.60796
1482	YDR496C	1.83955	2.2394	2.418775	-0.189	-0.8281
1483	YDR497C	0.85485	2.13386	3.1519	1.4063	1.48082
1487	YDR501W	-0.3489	-0.7968	-1.427266667	1.65525	0.31658
1488	YDR502C	-0.681025	-0.2253	-0.001175	1.00108	0.13428
1497	YDR511W	-1.3142	-1.9649	-1.498225	0.30318	0.57144
1500	YDR514C	1.43975	1.65428	1.8079	-0.35756	-0.82618
1502	YDR516C	-0.161925	0.398225	-0.382275	1.61602	1.10826
1503	YDR517W	-0.838	-1.24372	-1.800525	0.00184	0.02164
1505	YDR519W	-0.82445	-1.00932	-0.933425	0.76318	0.28072
1509	YDR523C	3.087975	2.95254	4.08455	-0.21234	0.25968
1513	YDR527W	2.007225	1.79168	1.463875	-0.31622	-0.11674
1515	YDR529C	-0.0491	-0.560575	0.448075	0.56368	1.69442
1516	YDR530C	1.101975	0.9437	1.17075	0.65832	0.6701
1519	YDR533C	-0.76335	-0.48666	-0.558875	2.2752	0.21048
1524	YDR538W	-1.16485	-0.63032	-0.7142	0.46132	0.26164
1528	YDR542W	0.636725	1.87322	1.737075	-0.345725	0.05864
1533	YEL002C	-0.771525	-0.1881	-0.249075	0.18094	-0.41146
1538	YEL007W	-2.809575	-3.02528	-3.054725	0.66116	0.1654
1542	YEL011W	-0.64885	-0.88658	-0.944625	0.2837	1.28814
1547	YEL016C	-1.83255	-1.24286	-0.94395	0.39464	0.0494
1570	YEL038W	-0.2159	-0.06408	-0.252125	0.684075	0.042
1571	YEL039C	0.1055	0.03196	-0.0528	0.866275	1.59432
